en_text|pl_text|bielik_translation|mixtral-8x22B_translation|llama3.1_translation|google_translation
To me! Women and children! We've got to protect them!|Do mnie! Musimy osłonić kobiety i dzieci!|Do mnie! Kobiety i dzieci! Musimy ich chronić!| 'Do mnie! Kobiety i dzieci! Musimy je chronić!'|Mnie! Kobiety i dzieci. Musimy ich chronić!|Do mnie! Kobiety i dzieci! Musimy ich chronić!
Didn't want to detract from your beauty.|Nie chciałem przyćmić twojej urody.|Nie chciałem odbierać nic z twojej urody.| 'Nie chciałem niczego odebrać z twojego urody.'|Nie chciałem odejmować niczego od Twojego piękna.|Nie chciałem umniejszać twojej urodzie.
Aye, I believe it took effort… And effort deserves compensation.|No, aleś się pofatygował... A za fatygę zapłata się należy.|Tak, myślę, że wymagało to wysiłku... A wysiłek zasługuje na wynagrodzenie.| Tak, wierzę, że wymagało to wysiłku... I wysiłek zasługuje na wynagrodzenie.|Tak, sądzę, że wymagało to wysiłku… I wysiłek zasługuje na wynagrodzenie.|Tak, uważam, że to wymagało wysiłku… A wysiłek zasługuje na rekompensatę.
You're right… Till later, Geralt.|Masz rację... Na razie, Geralt.|Masz rację... Do zobaczenia później, Geralcie.||Masz rację… Do zobaczenia później, Geralto.|Masz rację... Do zobaczenia, Geralt.
And now… I must ride for Geddyneith, for the jarls' council. Time to pick a king.|A teraz... Jadę pod Geddyneith na radę jarlów. Pora wskazać króla.|A teraz... Muszę jechać do Ge PPdwinieith, na radę jarlów. Czas wybrać króla.| Teraz muszę jechać do Geddyneith na radę jarli. Czas wybrać króla.|'A teraz muszę pojechać do Geedyneith, na radę jarlów. Nadszedł czas, aby wybrać króla.'|A teraz… Muszę jechać do Geddyneith, na radę jarlów. Czas wybrać króla.
Ye want to bargain? How would ye count it? Height in hands at the withers, or--|Targować się chcecie? I jak to liczycie? Od wysokości w kłębie, czy...|Chcesz się targować? Jak byś to zrobił? Wysokość w dłoniach na grzbiecie, czy...| Chcesz ić z nami na handel? Jak to sobie policzysz? Wzrost w rękach pod siodłem, czy--|Chcesz się targować? Jak byś to policzył? Wysokość w dłoniach pod kłębem czy -|Chcesz się targować? Jak to policzysz? Wysokość w dłoniach w kłębie, czy...
Ugh, don't like funerals, don't like feasts.|Ech, nie lubię ani pogrzebów, ani uczt.|Ech, nie lubię pogrzebów, nie lubię uczt.| Cholera, nie lubię pogrzebów, nie lubię uczt.|Chyba nie lubię pogrzebów, chyba nie zbyt lubię uczty.|Och, nie lubię pogrzebów, nie lubię uczt.
What do you have in stock?|Pokaż mi swoje towary.|Co masz w magazynie?| Co macie na wyprzedaży?|Co macie w ofercie?|Co masz w magazynie?
Good on her! That's a queen I understand!|I dobrze! Taką królową to ja rozumiem!|Dobrze jej tak! To królowa, którą rozumiem!| Bardzo dobrze od niej! To jest królowa, którą rozumiem!|Brawo jej! To królowa zrozumiała!|Dobrze jej! To królowa, rozumiem!
Ach, you need a man, girl. Get more foolish every spring…|Oj, męża trzeba ci znaleźć, bo co wiosnę głupsza się robisz.|Och, potrzebujesz mężczyzny, dziewczyno. Stajesz się coraz bardziej niemądra każdej wiosny...| Ach, potrzebujesz mężczyzny, dziewczyno. Stajesz się coraz głupsza co wiosnę...|Och, potrzebujesz faceta dziewczyno. Stajesz się głupsza z każdą wiosną...|Ach, dziewczyno, potrzebujesz faceta. Stajesz się coraz bardziej głupia każdej wiosny…
Yeah, yeah, I'll ride. Might even win.|Pojadę, pojadę. Może nawet wygram.|Tak, tak, pojadę. Może nawet wygram.| Tak, tak, pojedzie. Może nawet wygra.|Tak, tak, pojadę. Może nawet wygram.|Tak, tak, pojadę. Mogę nawet wygrać.
Emperor was shittin' scared, ooh, aye.|Napędził stracha cesarzowi, oj napędził.|Cesarz był cholernie przestraszony, ooh, tak.| Cesarz był wielce przestraszony, o, tak.|Cesarz się pocił ze strachu.|Cesarz był cholernie przestraszony, och, tak.
It's a weight off me heart, lemme tell ye…|Kamień mi spadł z serca...|To ulga dla mojego serca, pozwólcie mi powiedzieć...| Odejmij mi to z serca, pozwól mi opowiedzieć ci...|"""To jest ciężar z serca, pozwólcie powiedzieć wam..."""|Czuję, że spadł mi ciężar z serca, mówię wam…
The fabric's good, but… the sun of Nilfgaard?|Dobry materiał, tylko... Nilfgaardzkie słońce? Co to jest?|"""Tkanina jest dobra, ale... słońce Nilfgaardu?"""| Tkanina jest dobra, ale... słońce Nilfgaardu?|Materiał jest dobry, ale… słońce z Nilfgaardu?|Materiał jest dobry, ale... słońce Nilfgaardu?
Cerys! Come here.|Cerys!|Cerys! Przyjdź tu.| Cerys, przyjdź tutaj.|Cerys! Chodź tu.|Wiśniowy! Chodź tutaj.
Think they'd dare do it?|Myślisz że oni sie na to odważą?|Czy oni odważą się to zrobić?| Czy myślisz, że odważyliby się tego zrobić?|Czy sądzisz, że byliby śmielsi?|Myślisz, że odważyliby się to zrobić?
I know you. I let go - you throw us off.|Już ja cię znam. Puszczę to nas zrzucisz.|Znam cię. Puściłem się - rzucasz nami.| Wiem kim jesteś. Puścisz w ruch - wyrzucasz nas.|znam Ciebie. Puść to, a będziemy wyrzuceni.|Znam cię. Puściłem cię - ty nas zmyliłeś.
Anyone can be made to talk, even a corpse… One must simply know how.|Każdego można zmusić do gadania, nawet trupa... Trzeba tylko wiedzieć jak.|Każdy może zostać zmuszony do mówienia, nawet trup… Trzeba tylko wiedzieć jak.| Dowolną osobę można zmusić do mówienia, nawet zwłoki... Wystarczy po prostu wiedzieć jak.|Każdy może być zmuszony do gadania, nawet trup. Wystarczy jedynie wiedzieć jak.|Każdego można zmusić do mówienia, nawet trupa... Trzeba po prostu wiedzieć jak.
Looked easy.|Łatwo poszło.|Wyglądało łatwo.| Wyglądało prosto.|Wyglądało to łatwo.|Wyglądało łatwo.
We've talked enough.|Dość gadania.|Wystarczy.| Mówiliśmy już wystarczająco dużo.|Mówiliśmy wystarczająco.|Już wystarczająco dużo rozmawialiśmy.
And oblivion to those who prove unworthy.|Niepamięć tym, którzy nie będą godni.|I zapomnienie dla tych, którzy okażą się niegodni.||I zapomnienie tym, którzy okazują się niewartymi.|I zapomnienie o tych, którzy okażą się niegodni.
Bring her about! Head to wind!|Do zwrotu! Dziobem na wiatr!|Obróć ją wokół! Naprzeciw wiatru!| 'Obróć ją! Stój na wietrze!'|Obróć ją! Do wiatru!|Sprowadź ją! Kieruj się w stronę wiatru!
I'm touched by your certainty. But you've yet to tell me how you escaped them.|Twoja pewność jest rozczulająca. Nie powiedziałeś mi, jak się stamtąd wydostałeś.|Jestem poruszony twoją pewnością. Ale nadal nie powiedziałeś mi, jak udało ci się ich umknąć.| Jestem dotknięty twoim pewnością. Ale jeszcze nie mówiłeś mi, jak udało ci się uciec z nich.|Jestem poruszony Twoją pewnością however jeszcze nie powiedziałeś mi jak uciekłeś im.|Jestem wzruszony twoją pewnością. Ale jeszcze nie powiedziałeś mi, jak im uciekłeś.
Yes. Now I feel… regret.|Tak. I teraz trochę żałuję.|Tak. Teraz czuję... żal.| Tak. Teraz czuję… żal.|Tak. Teraz czuję… żal.|Tak. Teraz czuję… żal.
Fine, let's try tricking it.|Dobra, spróbujmy podstępu.|Dobrze, spróbujmy go oszukać.| Dobrze, spróbujmy jego oszukać.|Dobrze, spróbujmy to oszukać.|Dobra, spróbujmy to oszukać.
So the tales are true… Warriors in battle frenzy transformed into wild beasts…|Prawdę powiadają o wojownikach, którzy w szale zamieniają się w dzikie zwierzęta...|Więc opowieści są prawdziwe… Wojownicy w szale bitewnym przemieniali się w dzikie bestie…| Tak więc legendy są prawdziwe... Wołujący w boju wojownicy przemieniają się w dzikie bestie...|Zatem okazuje się to prawda... wojownicy w szał bitewnej dzikości zamieniali się w dzikie bestie...|A więc opowieści są prawdziwe… Wojownicy w szale walki przemienili się w dzikie bestie…
I'd started to think you'd changed your mind.|Już zaczynałam podejrzewać, że się rozmyśliłeś.|Zacząłem myśleć, że zmieniłeś zdanie.| Zacząłem myśleć, że zmieniłeś zdanie.|Zacząłem myśleć, że zmieniłeś zdanie.|Już zaczynałem myśleć, że zmieniłeś zdanie.
What do you think of Skellige's new ruler?|Co sądzisz o nowym władcy?|Co sądzisz o nowym władcy Skelligów?| Co sądzisz o nowym władcy Skellige?|Co myślisz o nowym władcy Skellige?|Co myślisz o nowym władcy Skellige?
We serve Her who is Virgin, Mother and Crone.|Służymy tej, która jest Dziewicą, Matką i Staruchą.|Służymy Jej, która jest Dziewicą, Matką i Staruchą.| Służymy Jey, która jest Dziewicą, Matką i Staruchą.|Służymy tej, która jest Dziewicą, Matką i Prababcią.|Służymy Tej, która jest Dziewicą, Matką i Staruszką.
Hm... Geralt. Nice to meet you.|Hm... Geralt, miło mi.|Hm... Geralt. Miło cię poznać.| Chm... Geralcie. Miło cię poznać.|'Hm... Geralt. Miło mi cię poznać.'|Hm... Geralt. Miło cię poznać.
We beat the djinn.|Daliśmy radę dżinnowi.|Pokonaliśmy dżinny.| Pokonaliśmy dżina.|Pokonaliśmy dżinna.|Pokonaliśmy dżina.
Where'd it attack you?|Gdzie was zaatakował?|Gdzie cię zaatakowało?| Gdzie cię zaatakowało?|Gdzie cię zaatakowało?|Gdzie cię zaatakowało?
Think of something! Quickly! First thing to come to your mind!|Pomyśl o czymś. Szybko! O czymkolwiek! Co ci pierwsze przychodzi do głowy?!|Pomyśl o czymś! Szybko! Pierwsza rzecz, która przychodzi ci do głowy!| 'Pomyśl o czymś! Szybko! O pierwszej rzeczy, która przyjdzie ci do głowy!'|Pomyśl o czymś. Szybko! Pierwsze cos co przyjdzie Ci do głowy!|Wymyśl coś! Szybko! Pierwsza rzecz, jaka przyjdzie ci do głowy!
Let's drink to Bran of Clan Tuirseach!|Wypijmy na cześć Brana z rodu Tuirseach!|Napijmy się za Brana z klanu Tuirseach!| 'Wypijmy na Brana z Klanu Tuirseach!'|"""Wypijmy za Brana z klanu Tuirseach!"""|Wypijmy za Brana z klanu Tuirseach!
I knew Konung Bran well. His passing is the Isles' great loss.|Znałam osobiście konunga Brana. To wielka strata dla wysp.|Znałem dobrze króla Brana. Jego odejście to wielka strata dla Wysp.| Znałem bardzo dobrze Króla Brana. Jego odejście jest wielką stratą dla Wysp.|Znałem dobrze Konunga Brana. Jego odejście to wielka strata dla Wysp.|Dobrze znałem Konung Brana. Jego odejście jest wielką stratą dla Wysp.
Aye… They'll all fight the Black Ones, but when it comes to monsters, there's no courage to be found.|Ta... Z Czarnymi to każdy gotowy się tłuc, ale na potwory odważnych już brak.|Tak... Będą walczyć z Czarnymi Jednostkami, ale gdy chodzi o potwory, nigdzie nie można znaleźć odwagi.| Tak…Wszyscy będą walczyć z Czarnymi, ale kiedy chodzi o potwory, odwagi nie można znaleźć.|Och… Wszyscy będą walczyć z Czarnymi, ale gdy przychodzi do potworów, to odwagi nie ma.|Tak... Wszyscy będą walczyć z Czarnymi, ale jeśli chodzi o potwory, to nie ma w nich odwagi.
Haha. Pave did. Then he climbed in a barrel, sprinkled salt on his head and said he was a herring.|Pave. Wszedł potem do beczki, posypał się solą i mówił, że jest śledziem.|Haha. Przewrócił się. Potem wdrapał się na beczkę, posypał sporą ilością soli głowę i powiedział, że jest śledziem.| Haha. Pave zrobił. Potem wszedł w beczkę, posypał sól na swoją głowę i powiedział, że jest śledziem.|Hmm. Paweł to zrobił. Potem wskoczył do beczki, posypał sól sobie na głowie i powiedział, że jest śledziem.|Haha. Pave zrobił to. Potem wszedł do beczki, posypał głowę solą i powiedział, że jest śledziem.
This one's waited a year. That one - three.|Ten tu czeka drugi rok. Tamten trzeci.|Ten czekał rok. Tamten - trzy.|" Ten czekał rok. Ten drugi - trzy.

[END OF TRANSLATION]"|Jedna czekała rok. Ta druga – trzy.|Ten czekał rok. Tamten - trzy.
I don't feel no different. How 'bout you, Uve?|Ja tam nie czuję żadnej różnicy. Ty, Uwe?|Nie czuję się inaczej. A ty, Uve?| Nadal czuję się tak samo. A co z tobą, Uve?|Nie czuję się inaczej. A ty, Uve?|Nie czuję się inaczej. A ty, Uve?
Tell you later.|To historia na później.|Powiem ci później.| Powiem Ci później.|Powiedz ci później.|Dam ci znać później.
Because of you?|Czemu przez ciebie?|Z powodu ciebie?| Z powodu ciebie?|Chyba przez ciebie?|Przez ciebie?
What is going on here?|O co tu chodzi?|Co się tutaj dzieje?| Co się tutaj dzieje?|Co się tu dzieje?|Co tu się dzieje?
The leshen's marked Hilde.|Leszy naznaczył Hildę.|"""Leshen oznaczył Hilde."""| Leszczyca oznaczyła Hilde.|Leszeń oznaczył Hildę.|Leszy oznaczył Hildę.
All right. Going back down.|Dobra, wracam na dół.|Dobrze. Wracam w dół.| Dobrze już wracamy w dół.|W porządku. Schodzimy z powrotem w dół.|Dobrze. Wracam na dół.
I believe you. I'll free you.|Wierzę ci, uwolnię cię.|Wierzę ci. Uwolnię cię.| 'Wierzę ci. Uwolnię cię.'|Wierzę Tobie. Wyzwolę Cię.|Wierzę ci. Uwolnię cię.
Your relations with Crach - how are they?|Jak układają się twoje stosunki z Crachem?|Twoje relacje z Crachem - jak się mają?| Twoje relacje z Crachem - jak one wyglądają?|Twoje relacje z Crackiem - jak one się mają?|Jakie są Twoje relacje z Crachem?
They say he means to ask Yorun for her hand the-day.|Mówią, że chce dziś Jorun o rękę prosić.|Mówią, że zamierza poprosić Yorun o jej rękę następnego dnia.| Mówią, że zamierza poprosić Yorun o rękę dziś.|Mówią, że zamierza prosić Yorun o jej rękę jutro.|Mówią, że ma zamiar poprosić Yorun o jej rękę tego dnia.
I found a body… But it wasn't Craven's.|Znalazłem jakieś ciało... Ale nie Tchórza.|Znalazłem ciało... Ale to nie było ciało Cravena.| 'Znalazłem ciało… Ale nie należało do Cravena.'|'Znalazłem ciało … Ale to nie było Cravena.'|Znalazłem ciało… Ale to nie było ciało Cravena.
Hey now!|Ej no!|Hej teraz!| No i tak!|Hej, teraz!|Hej!
Dunno. It happened fast, and we were a few horns in…|Nie wiem. To się wydarzyło szybko, a myśmy już parę rogów osuszyli...|Nie wiem. To stało się szybko, a my byliśmy kilkoma rogami w...| Nie wiem. To się szybko zdarzyło, a byliśmy kilka osób tam…|Nie wiem. Stało się to szybko i mieliśmy parę trąbek w...|Nie wiem. Stało się to szybko, a my byliśmy o kilka rogów w…
Don't have time for this.|Nie mam czasu.|Nie mam czasu na to.| Nie mam czasu na to.|Nie mam czasu dla tego.|Nie mam na to czasu.
Want me to show you? I can still change my mind.|Chcesz się przekonać? Bo ciągle mogę zmienić zdanie.|Chcesz, żebym ci pokazał? Wciąż mogę zmienić zdanie.| Czy chcesz, żebym ci pokazał? Nadal mogę zmienić zdanie.|Czy chcesz, żebym ci pokazała? Mogę jeszcze zmienić zdanie.|Chcesz, żebym ci pokazał? Nadal mogę zmienić zdanie.
True. But after the fact. I want to know now.|Owszem, ale po fakcie. A ja chcę wiedzieć teraz.|Prawda. Ale po fakcie. Chcę wiedzieć teraz.| Prawda. Ale dopiero po fakcie. Chcę wiedzieć teraz.|Prawda. Ale to było po fakcie. Chcę wiedzieć teraz.|To prawda. Ale po fakcie. Chcę wiedzieć teraz.
Where to?|Dokąd?|Dokąd?| Dokąd?|Dokąd? lub Dokąd jedziesz? lub Gdzie dojechać?.|Dokąd?
Do you know what I saw in the rushes the other day? A brant goose. With a red breast!|Wiecie, co ostatnio widziałem w szuwarach? Berniklę. Rdzawoszyją!|Czy wiesz, co zobaczyłem w szuwarach kilka dni temu? Gęś białoczelną. Z czerwoną piersią!| Wiesz czego zobaczyłem w trzcinach dwa dni temu? Gęś zbożową. Z czerwoną pierśią!|Czy wiesz co widziałem kilka dni temu w płytkiej wodzie przy brzegu rzeki? Gęś gęgawa z czerwonym upierzeniem!|Wiesz, co ostatnio widziałem w sitowiu? Gęś bernardyna. Z czerwoną piersią!
Saying I'm hen-pecked?|Chcesz powiedzieć, że wzięła mnie pod pantofel?|Pytając, czy jestem zdominowany przez kurę?| Mówiąc, że jestem zdominowany przez żonę?|Mówiąc, że jestem pod pantoflem?|Twierdzisz, że jestem pod pantoflem?
Idgit woman! Ever heard a ghost walk so loud, drag its feet? It's a man, flesh and bone. 'Cept what's he seek here?|Głupiaś! Duch by tak buciorami szurał? To człek z krwi i kości. Tylko czego tu szuka, hę?|Głąbie kobieto! Czy słyszałaś, żeby duch tak głośno chodził, wlekąc nogi? To mężczyzna, ciałem i kością. Jak myślisz, czego on tu szuka?| 'Głupia kobieto! Czy kiedykolwiek słyszałaś, jak duch chodzi tak głośno, ciągnie za sobą stopy? To jest człowiek, ciało i kości. Tylko co on tu szuka?'|"""Cicha kobieta! Czy słyszałaś, jak duch głośno chodzi i ciągnie nogi? To mężczyzna, ciało i kości. Tylko czego on tu szuka?"""|Głupia kobieto! Słyszałaś kiedyś ducha chodzącego tak głośno, ciągnącego nogi? To mężczyzna, ciało i kości. Tylko czego on tu szuka?
I… I didn't… But I…|Ja... Ja nie... Ja przecież...|Ja... Ja nie zrobiłem... Ale ja...| 'Ja… Nie… Ale Ja…'|J... Ja nie... Ale ja...|Ja… ja nie… Ale ja…
But whatever cut the basket probably could.|Ale pewnie tym samym, co przecięło kosz.|Ale jakakolwiek przecina koszyk prawdopodobnie mogła.| Ale coś, co prawdopodobnie mogło przeciąć kosz.|Ale jakikolwiek ten cięty mógłby koszyka prawdopodobnie mógł.|Ale cokolwiek przecięło kosz, prawdopodobnie mogło.
I'd say it's the opposite. I saw their transformative ritual… Our Trial of the Grasses - pure pleasure by comparison.|Raczej na odwrót. Widziałem rytuał przemiany... Próby Traw to przy tym przyjemność.|Powiedziałbym, że jest odwrotnie. Widziałem ich rytuał przemiany… Nasz Sąd Traw – czysta przyjemność w porównaniu.| Powiedziałbym, że jest to odwrotnie. Widziałem ich rytuał przemiany... Nasz Proces Trzcin – czysta przyjemność w porównaniu.|Powiedziałbym, że to odwrotnie. Widziałem ich transformacyjny rytuał... Nasze Próba Traw - czysta przyjemność w porównaniu.|Powiedziałbym, że jest odwrotnie. Widziałem ich transformacyjny rytuał… Nasz Trial of the Grasses - czysta przyjemność w porównaniu.
