en_text,pl_text,dialog_prev,dialog_next,chrf_dialog_prev,bleu_dialog_prev,bertscore_dialog_prev,comet_dialog_prev,chrf_dialog_next,bleu_dialog_next,bertscore_dialog_next,comet_dialog_next
"Claims in the village are that peasants, desperate of hunger, sailed to Fyke Isle to beg for food. Met their end there, it was a massacre.","We wsi mówią, że zdesperowani chłopi popłynęli na Kłomnicę prosić o jedzenie i doszło tam do jakiejś rzezi.","Według relacji we wsi chłopi, zdesperowani głodem, popłynęli na Wyspę Fyke, aby prosić o jedzenie. Spotkała ich tam śmierć; była to rzeź.","Pogłoski we wsi mówią, że chłopi, zdesperowani głodem, popłynęli na Wyspę Fyke, aby prosić o jedzenie. Spotkała ich tam śmierć; była to masakra.",0.47940653070230294,0.029883097780540872,0.7764806747436523,0.8193995356559753,0.5462454193954569,0.06415428562903544,0.7828570604324341,0.8362696170806885
"The vision was of a house, not a royal court…","Ale twoja wizja przedstawiała dom, a nie królewski dwór...","Wizja dotyczyła domu, nie dworu królewskiego...","Wizja dotyczyła domu, nie królewskiego dworu...",0.30696995121198706,0.024761510494160165,0.820958137512207,0.9118199944496155,0.3472287730243782,0.024761510494160165,0.8407230377197266,0.9148702621459961
You'll give it to me… willingly.,Oddacie go po dobroci.,Dasz mi to... chętnie.,Dobrowolnie mi je oddasz...,0.07066276803118916,0.0,0.6402892470359802,0.5757163763046265,0.21284661284661285,0.0,0.6819943189620972,0.8131791353225708
I had hoped to have a contest between gentlemen.,Miałem nadzieję na dżentelmeńską rywalizację.,Miałem nadzieję na konkurs między dżentelmenami.,Miałem nadzieję na rywalizację między dżentelmenami.,0.5503053991320267,0.20205155046766235,0.8789231777191162,0.930953323841095,0.7285594909501519,0.20205155046766235,0.9228715300559998,0.9611989259719849
Wanna whiff of me axe?,Chcesz powąchać mojego topora?,Chcesz powąchać moją siekierę?,Chcesz powąchać moją siekierę?,0.6083551043695972,0.16990442448471224,0.9163345098495483,0.8427480459213257,0.6083551043695972,0.16990442448471224,0.9163345098495483,0.8427480459213257
"Uh, Yen, we don't have glasses. You all right drinkin' from a mug?",Yen... Nie mamy kieliszków. Możesz pić z kubka?,"Uh, Yen, nie mamy szklanek. Czy jest ci w porządku, jeśli będziesz pić z kubka?","Uh, Yen, nie mamy szklanek. Czy jest Ci w porządku picie z kubka?",0.4342114586483075,0.07029695662739609,0.8228399157524109,0.8519898056983948,0.31680454238812616,0.036362270465000714,0.8111466765403748,0.8155233263969421
Open up! I command you to open the door!,Otwierać! Rozkazuję otworzyć drzwi!!!,Otwórz! Rozkazuję ci otworzyć drzwi!,Otwórz! Rozkazuję ci otworzyć drzwi!,0.6429187147414597,0.06389431042462725,0.9125869870185852,0.9520538449287415,0.6429187147414597,0.06389431042462725,0.9125869870185852,0.9520538449287415
Sheathe your blades! Fear a doppler? 'Tis a thing most foolish.,Chować miecze! Bać się dopplera to głupota.,Schowajcie swoje miecze! Obawiać się dopplera? To bardzo głupia rzecz.,Schowaj swoje miecze! Bać się dopplera? To bardzo głupia rzecz.,0.5249473356427129,0.025098621243978974,0.8410342335700989,0.9030278921127319,0.6340982056645531,0.10445522730720382,0.8680895566940308,0.8993315100669861
Where are they?,Gdzie się podziały?,Gdzie oni są?,Gdzie oni są?,0.20779216225201289,0.11362193664674995,0.8451359272003174,0.8907118439674377,0.20779216225201289,0.11362193664674995,0.8451359272003174,0.8907118439674377
"Then all a-sudden lightnin' started poundin' down, as if the Naglfar itself were sailin' in. Hasn't stopped to this day.","No i od razu zaczęło prać piorunami, jakby sam Naglfar przypłynął. Do tej pory nie przestaje.","Nagle zaczęło bić piorunami, jakby sam Naglfar żeglował w pobliżu. Nie przestało do dziś.","Wtem nagle pioruny zaczęły bić bez przerwy, jakby sam Naglfar wpływał do portu. Nie ustało to do dziś.",0.4997593477225111,0.16295846120958615,0.8564256429672241,0.8002473711967468,0.401897286914866,0.053463162573637084,0.8120843172073364,0.806458055973053
"Expect me to? What, coulda dyed my hair black. The Black Wolf… How's that sound?","Myślałaś, że ufarbuję włosy na czarno? Czarny Wilk... Niezłe, co?","Spodziewasz się, że się zmienię? Co, mogłabym ufarbować włosy na czarno. Czarny Wilk... Jak to brzmi?","Spodziewasz się, że co? Mogłabym ufarbować włosy na czarno. Czarny Wilk... Jak to brzmi?",0.4760540037030137,0.03889818545474848,0.8440701365470886,0.8080106377601624,0.49132999987429365,0.047275266063115634,0.8523971438407898,0.7132745385169983
A basin of water…?,Woda w misce...,Czara wody...?,Czara wody…?,0.1604506604506605,0.0,0.7921088337898254,0.7501901388168335,0.08033192090395487,0.0,0.6899282932281494,0.7501901388168335
The Crones sent them. To punish me.,"Wiedźmy je nasłały, za karę.",Wiedźmy ich wysłały. Żeby mnie ukarać.,Wiedźmy ich przysłały. Żeby mnie ukarać.,0.37067000576539666,0.040824829046386304,0.8182833790779114,0.8548468947410583,0.37415293496086766,0.040824829046386304,0.8073970675468445,0.8351894617080688
"Argh, some people!",Co za ludzie!,"Ach, niektórzy ludzie!","Ach, niektórzy ludzie!",0.47446970639397623,0.11362193664674995,0.7901977896690369,0.8507422804832458,0.47446970639397623,0.11362193664674995,0.7901977896690369,0.8507422804832458
Only that she seemed tired. Very tired. And… and her hair was wet.,"Tyle, że wyglądała na zmęczoną... Bardzo zmęczoną. I... Miała mokre włosy.","Tylko to, że wydawała się zmęczona. Bardzo zmęczona. I... i jej włosy były mokre.",Tylko że ona wydawała się zmęczona. Bardzo zmęczona. A... a jej włosy były mokre.,0.4731258014567152,0.018798317647335087,0.8382566571235657,0.9337875247001648,0.4302913346776113,0.0169861974906263,0.8204572796821594,0.9503223896026611
Don't think you have anything to fear. Brought your new friends with you.,"Chyba nie musisz się martwić, skoro są z tobą twoi nowi przyjaciele.","Nie myśl, że masz czego się bać. Przyprowadziłeś ze sobą nowych znajomych.","Nie myśl, że masz się czego bać. Przyniosłeś ze sobą nowych przyjaciół.",0.18363003943135245,0.017033186037639283,0.733588695526123,0.8886397480964661,0.2671779519953324,0.017033186037639283,0.7497348189353943,0.8916650414466858
Consider it a gesture of goodwill… almost. I'll expect you to return the favor.,Bo chcę zademonstrować dobrą wolę i liczę na wzajemność.,"Uważaj to za gest dobrej woli... prawie. Oczekuję, że odwzajemnisz przysługę.","Uważaj to za gest dobrej woli... prawie. Oczekuję, że odwdzięczysz mi się.",0.23208303931643406,0.0,0.7054274678230286,0.6699463129043579,0.16982577306033106,0.0,0.6715203523635864,0.811815083026886
"When those sons of bitches severed heads, then catapulted 'em at us!",Kiedy te skurwysyny łby trupom użynały i nimi miotali z katapult!,"Kiedy te skurwysyny odcięły głowy, a potem wystrzeliły je w naszą stronę!","Kiedy te skurwiele odcięły głowy, a potem wystrzeliły je w naszą stronę!",0.35896269642509315,0.08430118946484098,0.7699758410453796,0.6611409783363342,0.2865764710904918,0.03602080288207364,0.7468411326408386,0.6044799089431763
"He must be a mage, that barber. To heal your daughter in a day?",Ten cyrulik to chyba jakis czarownik... Córę ci w jeden wieczór wyleczył...,"Musi być magiem ten fryzjer, żeby uleczyć twoją córkę w jeden dzień?",Musi być czarodziejem ten fryzjer. Żeby uleczyć twoją córkę w jeden dzień?,0.17634000294290175,0.03602080288207364,0.6883611083030701,0.7430073022842407,0.21202452042276712,0.03602080288207364,0.7124876976013184,0.7175895571708679
Ugh. Dandelion. Hey! Hear me?,"Jaskier, halo, słyszysz mnie?",Ugh. Mniszek lekarski. Hej! Słyszysz mnie?,Uff. Dandelion. Hej! Słyszysz mnie?,0.4579575772313702,0.040824829046386304,0.7615643739700317,0.7198137640953064,0.42419348709944044,0.05372849659117709,0.7682607173919678,0.8285215497016907
Bury her bones. Anabelle should be laid to rest by one who loved her. It's the only way to lift the curse that holds Fyke Isle.,"Musisz pochować jej kości. Anabelle powinien pożegnać ktoś, kto ją kochał. Tylko tak można odczynić klątwę ciążącą na Kłomnicy.","Pochowaj jej kości. Anabelle powinna spocząć w spokoju, pochowana przez kogoś, kto ją kochał. To jedyny sposób, aby zdjąć klątwę, która trzyma Fyke Isle.","Pochowaj jej kości. Anabelle powinna spocząć w spokoju przez kogoś, kto ją kochał. To jedyny sposób, aby zdjąć klątwę, która trzyma Fyke Isle.",0.4549622867552185,0.06586656967644004,0.8158584237098694,0.8130729794502258,0.4499014812294051,0.06893826633458067,0.8209435939788818,0.7588608264923096
Makes no difference. You'll find me.,Znajdziesz jakiś sposób.,Nie ma znaczenia. Znajdziesz mnie.,Nie ma znaczenia. Znajdziesz mnie.,0.3868696710031974,0.05372849659117709,0.8155601620674133,0.7641786932945251,0.3868696710031974,0.05372849659117709,0.8155601620674133,0.7641786932945251
Thanks. I'd like to know who's congratulating me.,Dzięki. Od kogo te gratulacje?,"Dziękuję. Chciałbym wiedzieć, kto mnie gratuluje.","Dzięki. Chciałbym wiedzieć, kto mnie gratuluje.",0.3349356993426722,0.0,0.6866286993026733,0.8582503199577332,0.40547999073287194,0.040824829046386304,0.727337121963501,0.8688519597053528
You daft? That was a witcher!,Coś ty ogłupiał?! To był wiedźmin!,Czy ty jesteś głupi? To był wiedźmin!,Czy ty jesteś głupi? To był czarodziej!,0.5527130396426642,0.17567205239427922,0.905653715133667,0.9311838150024414,0.25260530025454997,0.07730551756939454,0.8410658240318298,0.8704767227172852
Thanks!,Dzięki!,Dzięki!,Dziękuję!,1.0,0.1778279410038923,1.0,0.9944583773612976,0.47401802946157784,0.0,0.7453784346580505,0.9787442684173584
Why? How many distressed damsels have you rescued of late? I believed I was special!,"A co, ile żeś tu dam ratował z opałów, hę? Chyba jedną!","Dlaczego? Ile zrozpaczonych dam ostatnio uratowałeś? Myślałam, że jestem wyjątkowa!","Dlaczego? Ile zestresowanych panien uratowałeś ostatnio? Myślałam, że jestem wyjątkowa!",0.2389455528420311,0.01727959142950042,0.7244374752044678,0.690052330493927,0.22251425370499403,0.0,0.7193844318389893,0.6667622327804565
Think I don't know you as the holy terror you are?,"Myślisz że nie wiem, co z ciebie za hultaj?","Myślisz, że nie wiem, jakim świętym postrachem jesteś?","Myślisz, że nie wiem, jaki z ciebie święty postrach?",0.4070909460383729,0.12131756417616475,0.8160225749015808,0.599662721157074,0.5245703812875897,0.14923729480049117,0.888744056224823,0.6160398125648499
"Aye. You pulled me from under a pile o' stiffs. I was sure the scourge'd never touch me. So sure, so foolish…","Tak, wyciągnęliście mnie spod sterty trupów. A ja byłem wtedy taki pewny, że mnie zaraza ominie, taki pewny...","Tak. Wyciągnąłeś mnie spod sterty trupów. Byłem pewien, że plaga nigdy mnie nie dotknie. Tak pewien, tak głupi...","Ach. Wyciągnąłeś mnie spod sterty trupów. Byłem pewien, że bicz nigdy mnie nie dosięgnie. Tak pewien, tak głupi...",0.4017853669430261,0.1487964117124549,0.8366063833236694,0.7970088124275208,0.39775923957576703,0.1487964117124549,0.8350694179534912,0.7780472636222839
"What, then?",A czym?,Co w takim razie?,"Co, więc?",0.07352941176470598,0.0,0.718161940574646,0.9094572067260742,0.05376344086021514,0.0,0.8315535187721252,0.911820113658905
"They choose the guards from among witch hunters - the worst dregs, rabid fanatics! if you only knew what they do to folk…","Dobierają strażników spośród łowców czarownic... Same najgorsze męty, cholerni fanatycy... Żebyście wiedzieli, co oni z ludźmi wyczyniali...","Wybierają strażników spośród łowców czarownic - najgorszych szumowin, rozwścieczonych fanatyków! Gdybyś tylko wiedział, co oni robią ludziom…","Wybierają strażników spośród łowców czarownic - najgorszych szumowin, rozwścieczonych fanatyków! Gdybyś tylko wiedział, co oni robią ludziom…",0.5050140915586553,0.07158561577277536,0.7900511622428894,0.8608987927436829,0.5050140915586553,0.07158561577277536,0.7900511622428894,0.8608987927436829
"Still here, witcher? Cut the beast down, have ye?","Ciągle tutaj, wiedźminie? Nie zasiekłeś jeszcze tego potwora?","Ciągle tu jesteś, wiedźminie? Ubiłeś bestię?","Wciąż tu jesteś, wiedźminie? Ubiłeś bestię, co?",0.3652389853268508,0.03478700554542394,0.8520230650901794,0.8143928050994873,0.28069459716536366,0.028634401465295497,0.8280264735221863,0.783126175403595
See you later.,Do zobaczenia.,Do zobaczenia później.,Do zobaczenia później.,0.8567015268318557,0.11362193664674995,0.9175108075141907,0.9460498690605164,0.8567015268318557,0.11362193664674995,0.9175108075141907,0.9460498690605164
"Does, uh, Geralt fish?",A czy Geralt wędkuje?,"Czy... tak, czy Geralt łowi ryby?",Czy... czy Geralt wędkował?,0.41363928612380624,0.08633400213704504,0.8035190105438232,0.7395067811012268,0.6571427079297505,0.16990442448471224,0.8834936618804932,0.9100740551948547
"Geralt of Rivia at my doorstep? Surely, this is no chance encounter?",Geralt z Rivii pod moim domem? To nie może być przypadek.,Geralt z Rivii u moich drzwi? Na pewno nie jest to przypadkowe spotkanie!,Geralt z Rivii u moich drzwi? Na pewno nie jest to przypadkowe spotkanie!,0.39674263642931357,0.08263103182212594,0.8565279245376587,0.9223693609237671,0.39674263642931357,0.08263103182212594,0.8565279245376587,0.9223693609237671
"And sometimes you're a real blowhard. But dammit… I'd go to hell and back for you. Come here, you oaf!","A ty... Jesteś bufon... Ale, kurwa... W ogień bym za tobą skoczył. Chodź no tu, bracie!","A czasami jesteś prawdziwym bufonem. Ale do diabła... Poszedłbym dla ciebie do piekła i z powrotem. Chodź tu, ty osiołku!","A czasami jesteś prawdziwym bufonem. Ale do diabła... Poszedłbym dla ciebie do piekła i z powrotem. Chodź tu, ty osiołku!",0.28367231995921943,0.012673718536830811,0.7751286625862122,0.7403865456581116,0.28367231995921943,0.012673718536830811,0.7751286625862122,0.7403865456581116
"We started building that home for Bernie, but ran out of coin and had to stop. Do you think the phantom's hiding in there?","Zaczęliśmy tam stawiać dom dla Berniego, ale funduszy zabrakło i budowa stanęła. Myślisz, że widziadło się tam zalęgło?","Rozpoczęliśmy budowę tego domu dla Berniego, ale skończyły nam się pieniądze i musieliśmy przerwać. Myślisz, że duch ukrywa się w środku?","Rozpoczęliśmy budowę tego domu dla Berniego, ale skończyły nam się pieniądze i musieliśmy przerwać. Czy myślisz, że duch ukrywa się tam w środku?",0.38786274432014384,0.06183522915385178,0.8132783770561218,0.7770352959632874,0.38879054232439825,0.056066684111954215,0.8094484806060791,0.7793735861778259
"I can certainly try to help. But I'll need to clear my head first. After those deranged dreams, I feel it's full of cobwebs. Find me at the Golden Sturgeon. I rent a room there.",Spróbuję ci pomóc. Tylko najpierw muszę zmazać opary tych obłąkanych snów... Znajdziesz mnie w karczmie Złoty Jesiotr. Tam wynajmuję pokój.,"Mogę na pewno spróbować pomóc. Ale muszę najpierw oczyścić głowę. Po tych szalonych snach czuję, że jest pełna pajęczyn. Znajdź mnie w Złotym Szczupaku. Wynajmuję tam pokój.","Mogę na pewno spróbować pomóc. Ale muszę najpierw oczyścić głowę. Po tych szalonych snach czuję, że jest pełna pajęczyn. Znajdź mnie w Złotym Szczupaku. Wynajmuję tam pokój.",0.3722678195126725,0.02019074850994527,0.7931846380233765,0.7760399580001831,0.3722678195126725,0.02019074850994527,0.7931846380233765,0.7760399580001831
Sure. Only diversion we get in this wasteland.,A pewnie. Tyle mam rozrywki na tym pustkowiu.,"Tak. To jedyna rozrywka, jaką mamy w tej pustyni.","Pewnie. Jedyna rozrywka, jaką mamy w tej pustyni.",0.27814621335141876,0.0,0.7509758472442627,0.8352365493774414,0.34222694153098904,0.0,0.7733444571495056,0.8189183473587036
Oh my!,Och!,Och mój Boże!,Ojej!,0.2936624567830241,0.0,0.7751064896583557,0.7316878437995911,0.08130081300813018,0.0,0.8930687308311462,0.8977851867675781
"Ah, the portal.",Jest i portal.,"Ach, portal.","Ach, portal.",0.4604641041530799,0.09069748827745895,0.758513331413269,0.6662895083427429,0.4604641041530799,0.09069748827745895,0.758513331413269,0.6662895083427429
