en_text|pl_text|bielik_prompt0_translation|bielik_prompt1_translation|bielik_prompt2_translation|bielik_prompt3_translation|bielik_prompt4_translation|bielik_prompt5_translation|bielik_prompt6_translation
We fished you out of the sea… Me and that friend of yours.|Wyłowiliśmy cię z morza. Ja... I ten twój przyjaciel.|"""Wyciągnęliśmy cię z morza... Ja i ten twój przyjaciel."""|"""Wyciągnęliśmy cię z morza… Ja i ten twój kolega.""

To tłumaczenie uwzględnia zarówno dosłowne znaczenie, jak i kontekst oryginalnego zdania w języku angielskim. Warto zauważyć, że w języku polskim często używamy zaimka ""się"" w takich konstrukcjach, aby podkreślić, że czynność jest wykonywana na kimś lub czymś."|Wyciągnęliśmy cię z morza... Ja i ten twój przyjaciel.|"""Wyciągnęliśmy cię z morza... Ja i ten twój przyjaciel."""|Wyciągnęliśmy cię z morza... Ja i ten twój przyjaciel.|"Oto tłumaczenie tego zdania na język polski:

""Wyciągnęliśmy cię z morza... Ja i ten twój przyjaciel.""

To zdanie w języku angielskim zawiera kilka elementów, które zostały odpowiednio przełożone na język polski:

1. ""We fished you out of the sea"" - dosłowne tłumaczenie to ""Wyciągnęliśmy cię z morza"". W tym kontekście słowo ""fished"" oznacza ""wyciągać"", a nie ""łowić ryby"".

2. ""Me and that friend of yours"" - w języku polskim używamy formy ""ja i ten twój przyjaciel"". Zwrócenie się do kogoś per ""twój przyjaciel"" sugeruje, że mówiący ma na myśli konkretną osobę znaną adresatowi.

3. Całe zdanie jest w czasie przeszłym, co zostało zachowane w tłumaczeniu.

4. Struktura zdania pozostaje podobna, choć w języku polskim często używa się bardziej formalnych lub grzecznościowych zwrotów, takich jak ""proszę pana/pani"" lub ""czy mogę panu/pani pomóc?"" w zależności od kontekstu.

5. Warto zauważyć, że w języku polskim często dodajemy określenia czasowe lub miejscowe, aby zdanie było pełniejsze i bardziej precyzyjne. Na przykład, można by dodać ""wczoraj wieczorem"" lub ""na plaży w Sopocie"", jeśli chcemy podkreślić konkretny moment lub miejsce akcji."|Wyciągnęliśmy cię z morza... Ja i ten twój przyjaciel.
How can you know?|Skąd wiesz?|"""Jak możesz wiedzieć?""

To tłumaczenie odzwierciedla znaczenie oryginalnego angielskiego wyrażenia ""How can you know?"" na język polski. Wyrażenie to jest często używane jako pytanie retoryczne lub wyraz zdziwienia, kiedy ktoś twierdzi coś, czego nie można udowodnić lub o czym nie ma wystarczających dowodów. W języku polskim może być używane w podobny sposób."|"Tłumaczenie zdania ""How can you know?"" na język polski brzmi:

""Skąd możesz wiedzieć?""

To pytanie wyraża zdziwienie lub wątpliwość co do pewności czyjejś wiedzy lub informacji. Może być użyte w różnych kontekstach, aby zapytać o źródło lub podstawę czyjejś wiedzy lub przekonania."|Jak możesz wiedzieć?|Jak możesz wiedzieć?|Jak możesz wiedzieć?|"Podane zdanie ""How can you know?"" w tłumaczeniu na język polski brzmi:

""Jak możesz to wiedzieć?""

To pytanie wyraża zdziwienie lub niedowierzanie co do czyjejś wiedzy lub informacji. Może być używane w różnych kontekstach, aby poprosić o wyjaśnienie lub uzasadnienie czegoś, co wydaje się nieoczekiwane lub trudne do uwierzenia."|Skąd możesz wiedzieć?
What was that title again?|Jaki był tytuł?|"""Jaki był ten tytuł?""

To zdanie w języku polskim brzmi: ""Jaki był ten tytuł?"". Zauważ, że w tym przypadku użyto pytania zaczynającego się od ""jaki"", ponieważ mowa jest o czymś, co ma formę rzeczownikową (tytuł)."|"Tłumaczenie tego zdania na język polski brzmi: ""Jaki był ten tytuł?"" lub ""Jak brzmiał ten tytuł?"". To pytanie jest często używane, gdy ktoś chce się upewnić co do konkretnego szczegółu dotyczącego tytułu książki, filmu, artykułu czy innego dzieła."|Jaki był ten tytuł?|"""Jaki był ten tytuł?"""|Jaki był ten tytuł?|"Oto tłumaczenie podanego zdania na język polski:

""Jaki był ten tytuł?""

To zdanie można również wyrazić w innych formach, takich jak:
- ""Pamiętasz, jaki to był tytuł?""
- ""Mógłbyś mi przypomnieć tytuł?""
- ""Czy mógłbyś powtórzyć tytuł?""

Wszystkie te warianty oddają znaczenie oryginalnego angielskiego zdania."|Jaki był ten tytuł?
You must, even! Come, I've been waiting for you.|Nawet trzeba! Chodź, czekałem na ciebie.|"""Musisz przyjść nawet! Chodź, czekałem na ciebie.""

To tłumaczenie z języka angielskiego na polski. Zauważ, że w oryginalnym zdaniu ""even"" może być interpretowane jako ""nawet"", co dodaje nieco emfazy do wezwania lub zaproszenia. W języku polskim to znaczenie jest oddane przez słowo ""nawet""."|"Tłumaczenie tego zdania na język polski brzmi:

""Musisz, nawet! Chodź, czekałem na ciebie.""

To krótkie zdanie wyraża zachętę lub polecenie skierowane do kogoś, kto jest oczekiwany. Może być użyte w różnych kontekstach, na przykład między bliskimi osobami lub w sytuacji, gdy ktoś jest niechętny do podjęcia jakiejś akcji."|Musisz, nawet! Chodź, czekałem na ciebie.|"""Musisz przyjść nawet! Chodź, czekałem na ciebie."""|Musisz, nawet! Chodź, czekałem/czekałam na ciebie.|"Oto tłumaczenie podanego zdania na język polski:

""Musisz, nawet! Chodź, czekałem na ciebie.""

To zdanie wyraża zachętę lub polecenie skierowane do kogoś, aby się pospieszył i przybył. Użycie słowa ""nawet"" wzmacnia znaczenie polecenia, sugerując, że osoba mówiąca jest bardzo zniecierpliwiona lub zdeterminowana. Dodatkowo, fraza ""czekałem na ciebie"" wyjaśnia powód tej niecierpliwości - osoba ta oczekiwała na przybycie rozmówcy."|Musisz, nawet! Chodź, czekałem na ciebie.
When it realizes it's been tricked, it'll be forced to leave.|Kiedy zrozumie, że został oszukany, będzie musiał odejść.|"""Kiedy zorientuje się, że zostało oszukane, będzie musiało odejść.""

To tłumaczenie odzwierciedla oryginalne znaczenie zdania w języku angielskim, zachowując jego strukturę i sens. Warto zauważyć, że w języku polskim czasownik ""musieć"" jest używany do wyrażenia konieczności lub obowiązku, co pasuje do kontekstu sytuacji opisanej w zdaniu."|"Tłumaczenie zdania ""When it realises it’s been tricked, it’ll be forced to leave."" na język polski brzmi:

""Gdy zorientuje się, że zostało oszukane, będzie zmuszone odejść.""

To tłumaczenie zachowuje sens oryginalnego zdania w języku angielskim, przekazując ideę, że ktoś lub coś (prawdopodobnie osoba) odkryje, że zostało wprowadzone w błąd, i w konsekwencji będzie musiało opuścić daną sytuację lub miejsce."|Gdy zorientuje się, że zostało oszukane, będzie zmuszone odejść.|"""Gdy zorientuje się, że zostało oszukane, będzie musiało odejść."""|Gdy zorientuje się, że zostało oszukane, będzie zmuszone odejść.|Kiedy zorientuje się, że zostało oszukane, będzie zmuszone odejść.|Gdy zorientuje się, że zostało oszukane, będzie musiało odejść.
Wouldn't mind a few rounds of gwent.|Mam ochotę na partyjkę gwinta.|"""Nie miałbym nic przeciwko kilku rundom gwinta.""

To zdanie w języku angielskim brzmi: ""Wouldn't mind a few rounds of gwent."" Jest to potoczne wyrażenie, które można przetłumaczyć jako ""nie miałbym nic przeciwko"" lub ""chętnie bym zagrał"". Odnosi się do chęci uczestniczenia w grze karcianej o nazwie Gwent, która jest popularna w świecie Wiedźmina."|"Tłumaczenie tego zdania na język polski brzmi: ""Nie miałbym nic przeciwko kilku rundom gwinta.""

Wyjaśnienie:
- ""Wouldn't mind"" to forma przecząca od ""mind"", która w tym kontekście oznacza ""nie mieć nic przeciwko"".
- ""a few rounds"" oznacza ""kilka rund"".
- ""gwent"" to angielska nazwa popularnej karcianej gry z serii Wiedźmin, znanej po polsku jako ""Gwint"".

Zatem całe zdanie wyraża chęć lub gotowość do rozegrania kilku partii tej gry."|Nie miałbym nic przeciwko kilku rundom gwinta.|"""Nie miałbym nic przeciwko kilku rundom gwinta."""|Nie miałbym nic przeciwko kilku rundom gwinta.|"Oto tłumaczenie podanego zdania na język polski:

""Nie miałbym nic przeciwko kilku rundom gwenta.""

Warto zauważyć, że ""gwent"" to gra karciana pochodząca z Walii, która może nie być powszechnie znana w Polsce. W takim kontekście, bardziej znaną alternatywą mogłoby być użycie słowa ""bingo"" lub innej popularnej gry karcianej. Jednak jeśli chodzi o dosłowne tłumaczenie, pozostajemy przy oryginalnym terminie ""gwent""."|Nie miałbym nic przeciwko kilku rundom gwentu.
Where'll we meet once I get Uma from the baron?|Gdzie się spotkamy, jak już odbiorę Umę od Barona?|"""Gdzie się spotkamy, gdy już odbiorę Uma od barona?""

To tłumaczenie z języka angielskiego na polski. Warto zauważyć, że w oryginalnym zdaniu ""Uma"" jest prawdopodobnie imieniem lub pseudonimem osoby, którą mówiący ma odebrać od barona. W języku polskim imiona i nazwiska pozostają niezmienione."|"Tłumaczenie na język polski: ""Gdzie się spotkamy, jak wezmę Umę od barona?"""|Gdzie się spotkamy, gdy odbiorę Umę od barona?|"""Gdzie się spotkamy po tym, jak odbiorę Uma od barona?"""|Gdzie się spotkamy, gdy odbiorę Uma od barona?|"""Gdzie się spotkamy, gdy odbiorę Umę od barona?"""|Gdzie się spotkamy, gdy odbiorę Umę od barona?
It… It seemed more clever'n the others. Like it knew. Knew everythin'.|On... On był jakby bardziej rozumny niż reszta. Jakby wiedział. Wszystko wiedział.|"""To... wydawało się mądrzejsze od pozostałych. Jakby wiedziało. Wiedziało wszystko.""

Oto tłumaczenie tego zdania z języka angielskiego na polski:

""To... wydawało się mądrzejsze od pozostałych. Jakby wiedziało. Wiedziało wszystko.""

Warto zauważyć, że oryginalne zdanie zawiera kilka błędów gramatycznych i stylistycznych, które zostały poprawione w tłumaczeniu. Na przykład:
- ""It seemed"" zostało przetłumaczone jako ""wydawało się"", co jest bardziej naturalnym odpowiednikiem w języku polskim.
- ""Knew everything"" zostało przetłumaczone jako ""wiedziało wszystko"", ponieważ forma ""wiedziało"" jest bardziej odpowiednia dla czasu przeszłego w języku polskim.
- Dodano kropki po słowach ""mądrzejsze"" i ""wiedziało"", aby oddać rytm i intonację oryginalnego zdania.

Jeśli chodzi o kontekst, to zdanie sugeruje, że coś (prawdopodobnie istota lub obiekt) wydaje się być niezwykle inteligentne i posiada rozległą wiedzę. Może to być opis postaci, stworzenia lub nawet maszyny w fikcyjnej historii lub powieści."|"""To... To wydawało się mądrzejsze od pozostałych. Jakby wiedziało. Wiedziało wszystko.""

Oto kilka uwag dotyczących tego tłumaczenia:

1. Interpunkcja: Zmieniłem interpunkcję, aby lepiej oddać rytm i intonację oryginalnego tekstu.

2. Słownictwo: Niektóre słowa zostały nieco zmodyfikowane dla lepszego brzmienia w języku polskim (np. ""seemed"" na ""wydawało się"").

3. Gramatyka: Struktura zdania została dostosowana do norm języka polskiego, zachowując jednocześnie sens oryginału.

4. Styl: Tekst zachował swój charakterystyczny styl, który jest typowy dla nieformalnej, potocznej mowy.

5. Kontekst: Bez dodatkowego kontekstu trudno jest określić dokładne znaczenie poszczególnych fraz, ale ogólny sens został zachowany."|To... wydawało się mądrzejsze od innych. Jakby wiedziało. Wiedziało wszystko.|"""Wydawało się mądrzejsze niż pozostałe. Jakby wiedziało. Wiedziało wszystko."""|To... wydawało się mądrzejsze od innych. Jakby wiedziało. Wiedziało wszystko.|"To wydawało się mądrzejsze od innych. Jakby wiedziało. Wiedziało wszystko.

Warto zauważyć, że to tłumaczenie stara się oddać nie tylko dosłowne znaczenie słów, ale także specyficzny styl i ton oryginalnego tekstu. W języku polskim można by to wyrazić bardziej formalnie jako: ""To wydawało się bardziej inteligentne niż pozostałe. Jakby posiadało pełną wiedzę."" Jednak takie tłumaczenie mogłoby stracić część charakterystycznego brzmienia oryginału."|Wydawało się mądrzejsze od innych. Jakby wiedziało. Wiedziało wszystko.
Aye, read my mind? Some seafiends got a lair in the bay. Grab folk off boats from time to time… Ye lookin' for work, maybe?|A tak, jakbyś wiedział. Gdzieś w zatoce jest leże morskich diabłów. Co i raz kogoś z łodzi ściągną... A co, pracy szukasz?|"""Tak, czytać w moich myślach? Kilku morskich przyjaciół ma swoją kryjówkę w zatoce. Od czasu do czasu porywają ludzi z łodzi... Szukasz pracy, być może?"""|Tak, czytać w moich myślach? Kilku morskich przyjaciół ma kryjówkę w zatoce. Od czasu do czasu porywają ludzi z łodzi... Szukasz pracy, co?|Tak, czytać w moich myślach? Kilku morskich przyjaciół ma legowisko w zatoce. Od czasu do czasu łapią ludzi z łodzi... Szukasz pracy, może?|"""Tak, czytać w moich myślach? Kilku morskich przyjaciół ma kryjówkę w zatoce. Od czasu do czasu porywają ludzi z łodzi... Szukasz pracy, być może?"""|Tak, czytać w moich myślach? Kilku morskich przyjaciół ma legowisko w zatoce. Od czasu do czasu łapią ludzi z łodzi... Szukasz pracy, może?|Tak, czytać w moich myślach? Kilku morskich przyjaciół ma kryjówkę w zatoce. Od czasu do czasu porywają ludzi z łodzi... Szukasz pracy, co?|Tak, czytać w moich myślach? Kilku morskich przyjaciół ma legowisko w zatoce. Od czasu do czasu łapią ludzi z łodzi... Szukasz pracy, może?
Don't even want to think about it.|Nawet nie chcę o tym myśleć...|"""Nie chcę nawet o tym myśleć.""

To tłumaczenie oddaje znaczenie oryginalnego angielskiego wyrażenia, które wyraża niechęć do rozważania lub przypominania sobie czegoś, co może być bolesne, trudne lub nieprzyjemne. W języku polskim jest to powszechnie używane powiedzenie, które ma podobny wydźwięk emocjonalny i kontekstowy."|"Tłumaczenie zdania ""Don't even want to think about it"" na język polski brzmi:

""Nawet nie chcę o tym myśleć.""

To wyrażenie jest często używane, gdy ktoś nie chce rozmawiać lub myśleć o czymś, co jest dla nich bolesne, trudne lub nieprzyjemne. Może być stosowane w różnych kontekstach, aby wyrazić unikanie tematu lub emocjonalny dystans do jakiejś sytuacji."|Nie chcę nawet o tym myśleć.|"""Nie chcę nawet o tym myśleć."""|Nie chcę nawet o tym myśleć.|"Podane zdanie ""Don't even want to think about it"" w tłumaczeniu na język polski brzmi:

""Nawet nie chcę o tym myśleć.""

To wyrażenie jest często używane, gdy ktoś nie chce rozmawiać lub myśleć o czymś, co jest dla nich nieprzyjemne, trudne lub bolesne. Może być stosowane zarówno w kontekście osobistym, jak i w odniesieniu do sytuacji społecznych czy politycznych."|Nie chcę nawet o tym myśleć.
What did you say?!|Coś ty powiedziała?|"""Co powiedziałeś?!"" To jest tłumaczenie wyrażenia ""What did you say?!"" na język polski.

To zdanie jest często używane w sytuacjach, gdy ktoś nie dosłyszał lub nie zrozumiał czegoś, co zostało powiedziane, albo gdy chce się wyrazić niedowierzanie lub oburzenie tym, co usłyszano. Może być również użyte jako reakcja na coś szokującego lub nieoczekiwanego."|"Tłumaczenie tego wyrażenia na język polski brzmi:

""Co powiedziałeś?! / Co powiedziałaś?!""

To jest powszechnie używane wyrażenie w języku angielskim, które wyraża zaskoczenie, zdziwienie lub niedowierzanie. W języku polskim może być używane w podobnych sytuacjach, aby wyrazić silną reakcję emocjonalną na coś, co ktoś właśnie powiedział."|Co powiedziałeś?!|"""Co powiedziałeś?!"""|Co powiedziałeś?!|"Oto tłumaczenie zdania ""What did you say?!"" na język polski:

""Co powiedziałeś?!"";

To wykrzyknienie jest używane, gdy ktoś nie dosłyszał lub nie zrozumiał wypowiedzi innej osoby i prosi o jej powtórzenie. Może też wyrażać zaskoczenie lub niedowierzanie w to, co zostało powiedziane."|Co powiedziałeś?!
Enough. Not another word about pride, feuds or bonds of kinship. You can kill each other without my help from now on.|Dość. Ani słowa więcej o dumie, wendetach i koligacjach rodzinnych. Mordujcie się już bez mojego udziału.|"""Dosyć. Ani słowa więcej o dumie, waśniach czy więzach krwi. Możecie zabijać się nawzajem bez mojej pomocy od teraz."""|"Tłumaczenie tego zdania na język polski brzmi:

""Dosyć. Nie chcę już słyszeć ani słowa o dumie, waśniach czy więzach krwi. Od teraz możecie się zabijać beze mnie.""

To zdanie wyraża stanowczość i frustrację osoby mówiącej, która ma dość ciągłych konfliktów i sporów między innymi osobami lub grupami. Mówca podkreśla swoją niechęć do angażowania się w te sprawy i sugeruje, że strony mogą same rozwiązać swoje problemy bez jego pomocy."|Dosyć. Ani słowa więcej o dumie, waśniach czy więzach krwi. Możecie zabijać się nawzajem bez mojej pomocy od teraz.|"""Dosyć. Ani słowa więcej o dumie, waśniach czy więzach krwi. Możecie zabijać się nawzajem beze mnie od teraz."""|Dosyć. Ani słowa więcej o dumie, waśniach czy więzach krwi. Możecie się nawzajem pozabijać bez mojej pomocy od teraz.|"""Dosyć. Ani słowa więcej o dumie, waśniach czy więzach krwi. Możecie się zabijać beze mnie od teraz."""|Dosyć. Ani słowa więcej o dumie, waśniach czy więzach krwi. Możecie się zabijać beze mnie od teraz.
