en_text|pl_text|bielik_prompt0_translation|bielik_prompt1_translation|bielik_prompt2_translation|bielik_prompt3_translation|bielik_prompt4_translation|bielik_prompt5_translation|bielik_prompt6_translation
Don't know yet. Gotta gather my thoughts.|Jeszcze nie wiem, też muszę ochłonąć.|"""Jeszcze nie wiem. Muszę zebrać myśli."""|"Tłumaczenie tego zdania na język polski brzmi:

""Jeszcze nie wiem. Muszę zebrać myśli.""

To dosłowne tłumaczenie, które oddaje znaczenie oryginalnego angielskiego tekstu. Osoba mówiąca wyraża tutaj swoją niepewność i potrzebę czasu na przemyślenie sytuacji lub odpowiedzi."|Jeszcze nie wiem. Muszę zebrać myśli.|"""Jeszcze nie wiem. Muszę zebrać myśli."""|Jeszcze nie wiem. Muszę zebrać myśli.|"Przetłumaczone zdanie na język polski brzmi:

""Jeszcze nie wiem. Muszę zebrać myśli.""

To tłumaczenie oddaje znaczenie oryginalnego angielskiego zdania, które wyraża niepewność i potrzebę uporządkowania myśli przed udzieleniem odpowiedzi."|Jeszcze nie wiem. Muszę zebrać myśli.
Go on.|Mów dalej.|"""No dalej.""

To tłumaczenie jest dość swobodne, ponieważ fraza ""Go on"" w języku angielskim może mieć kilka znaczeń i kontekstów. W zależności od sytuacji, może oznaczać:

1. Kontynuuj (np. w rozmowie lub opowiadaniu).
2. Ruszaj się (np. w kontekście fizycznym).
3. Zrób to (np. jako polecenie wykonania czegoś).
4. Dalej (w sensie postępu lub kontynuacji).

Wybrane tłumaczenie ""No dalej"" oddaje ogólny sens tej frazy, sugerując kontynuację lub ruch naprzód."|"Tłumaczenie wyrażenia ""Go on"" na język polski zależy od kontekstu, w jakim jest używane. Oto kilka możliwych tłumaczeń:

1. Kontynuuj (w znaczeniu ""mów dalej"", ""idź dalej""):
   - Przykład: ""Opowiadaj dalej.""

2. Ruszaj się (w znaczeniu ""ruszaj się stąd"", ""odejdź""):
   - Przykład: ""Ruszaj się stąd!""

3. Jedź (w znaczeniu ""jedź dalej"", ""kontynuuj podróż""):
   - Przykład: ""Jedź prosto przez następne 5 kilometrów.""

4. Postępuj (w znaczeniu ""postępuj zgodnie z instrukcją""):
   - Przykład: ""Postępuj według instrukcji.""

5. Zrób to (w znaczeniu ""wykonaj czynność""):
   - Przykład: ""Zrób to teraz.""

Wybór odpowiedniego tłumaczenia zależy od kontekstu i intencji mówiącego."|Dalej.|"""Idź dalej."""|Idź dalej.|"Podane zdanie ""Go on."" w tłumaczeniu na język polski brzmi:

""Kontynuuj.""

To krótkie polecenie lub zachęta, aby ktoś kontynuował jakąś czynność lub rozmowę. Może być używane w różnych kontekstach, na przykład:

- W rozmowie: ""Go on. Tell me more about your trip."" (Kontynuuj. Opowiadaj dalej o swojej podróży.)
- W instrukcji: ""Go on with the presentation."" (Kontynuuj prezentację.)
- Jako zachęta: ""Go on, you can do it!"" (Dasz radę! Kontynuuj!)

Warto zauważyć, że to tłumaczenie jest dosłowne i może nie oddawać pełnego znaczenia oryginalnego wyrażenia w danym kontekście. Czasami lepszym odpowiednikiem mogłoby być ""Mów dalej"", ""Idź dalej"" lub po prostu ""Kontynuuj""."|Idź dalej.
Farewell.|Bywaj.|"""Farewell"" w języku polskim tłumaczy się jako ""Pożegnanie"" lub ""Do widzenia"".

W zależności od kontekstu i sytuacji, można użyć różnych form pożegnania:

1. Formalne: ""Żegnam"", ""Dziękuję za spotkanie/rozmowę"", ""Do widzenia"".
2. Nieformalne: ""Cześć"", ""Trzymaj się"", ""Pa!"".
3. W liście lub e-mailu: ""Z wyrazami szacunku"", ""Serdecznie pozdrawiam"".

Wybór odpowiedniej formy zależy od relacji między osobami oraz okoliczności pożegnania."|"Tłumaczenie wyrażenia ""Farewell"" na język polski to ""Pożegnanie"" lub w formie czasownikowej ""Żegnać się"".

Jeśli chcesz użyć tego słowa jako pozdrowienia na końcu wiadomości, możesz napisać:

""Do widzenia.""
lub
""Żegnam.""

Oba te zwroty są powszechnie używane w języku polskim jako pożegnania."|Żegnaj.|Żegnaj.|Żegnaj.|"Podane zdanie ""Farewell"" w języku angielskim tłumaczy się na język polski jako ""Pożegnanie"" lub ""Żegnaj"".

Warto zauważyć, że słowo ""farewell"" jest używane głównie w kontekście formalnym lub oficjalnym pożegnania. Może być stosowane w różnych sytuacjach, takich jak:

1. Pożegnanie przed długą podróżą
2. Odejście z pracy lub szkoły
3. Rozstanie z przyjaciółmi lub rodziną
4. W kontekście ceremonii pogrzebowej

W mowie potocznej często używa się bardziej bezpośredniego i nieformalnego ""Goodbye"", które można przetłumaczyć jako ""Do widzenia"" lub ""Cześć""."|Pożegnanie.
I'd rather his sister had donned the crown.|Wolałabym, żeby to jego siostra włożyła koronę.|"""Wolałbym, żeby to jego siostra założyła koronę."""|"Wolałbym, żeby to jego siostra włożyła koronę.

To zdanie można rozwinąć i wyjaśnić bardziej szczegółowo:

1. ""I'd rather"" - To angielskie wyrażenie oznacza ""wolałbym"", ""wolelibyśmy"". Jest używane, gdy ktoś wyraża preferencję lub pragnienie dotyczące jakiejś sytuacji.

2. ""his sister"" - Oznacza ""jego siostrę"". W tym kontekście odnosi się do osoby, która jest siostrą mężczyzny wspomnianego wcześniej w rozmowie (lub tekście).

3. ""had donned the crown"" - To fraza opisująca czynność włożenia korony. ""Donned"" to czasownik w stronie biernej, który oznacza ""włożyć coś na siebie"", zwykle w odniesieniu do ubioru lub insygniów władzy. W tym przypadku chodzi o koronę, czyli symbol władzy królewskiej lub monarszej.

4. Kontekst tego zdania sugeruje, że osoba mówiąca ma pewne preferencje co do tego, kto powinien sprawować władzę lub być wyróżniony w danej sytuacji. Może to wynikać z różnych przyczyn, takich jak osobiste sympatie, umiejętności, cech charakteru lub innych czynników.

5. Tłumaczenie tego zdania na język polski brzmi: ""Wolałbym, żeby to jego siostra włożyła koronę."" To oddaje sens oryginalnego zdania, wyrażając preferencję mówiącego co do tego, kto powinien być wyróżniony lub sprawować władzę w danej sytuacji."|Wolałbym, żeby to jego siostra włożyła koronę.|"""Wolałbym, żeby to jego siostra założyła koronę."""|Wolałbym, żeby to jego siostra włożyła koronę.|Wolałbym, żeby to jego siostra włożyła koronę.|Wolałbym, żeby to jego siostra włożyła koronę.
Auuugggrrrr!|Auuugggrrrr!|Przepraszam, ale nie otrzymałem żadnego tekstu do przetłumaczenia. Czy mógłbyś podać konkretny tekst w języku obcym, który chciałbyś przetłumaczyć na polski?|"Przepraszam, ale ""Auuugggrrrr!"" nie jest słowem ani wyrażeniem w języku angielskim. To raczej dźwiękonaśladowcze określenie jakiegoś odgłosu lub emocji. W zależności od kontekstu, może to być:

1. Odgłos zwierzęcia (np. ryk lwa)
2. Wyraz frustracji lub gniewu
3. Dźwięk wydawany przez kogoś, kto się przestraszył
4. Onomatopeja opisująca ból lub dyskomfort

W takim przypadku, tłumaczenie na polski mogłoby brzmieć:

""Och!"", ""Ach!"", ""Uff!"", ""Jezus Maria!"" - w zależności od kontekstu i intencji osoby używającej tego dźwięku.

Jeśli miałeś na myśli coś innego lub chcesz, abym przeanalizował konkretny przykład użycia tego dźwięku, proszę podaj więcej informacji."|Auuugggrrrr!|"""Auuugggrrrr!"" (bez zmian)"|"Auuugggrrrr!

(To jest dźwięk lub onomatopeja, która nie ma konkretnego znaczenia w języku polskim i zazwyczaj pozostaje bez tłumaczenia.)"|"Przepraszam, ale ""Auuugggrrrr!"" nie jest zdaniem w języku angielskim ani w żadnym innym znanym mi języku. Jest to raczej onomatopeja lub dźwięk wyrażający ból, złość lub inne silne emocje. Nie ma ono bezpośredniego tłumaczenia na język polski. Jeśli potrzebujesz przetłumaczyć konkretne słowo lub frazę, proszę podaj dokładny kontekst i treść, którą chcesz przetłumaczyć."|Au! (wykrzyknik)
Can't hurt to try.|Spróbować nie zaszkodzi.|"""Nie zaszkodzi spróbować.""

To popularne angielskie powiedzenie, które w tłumaczeniu na język polski oznacza, że warto podjąć próbę lub wyzwanie, nawet jeśli nie jest się pewnym sukcesu. Wyraża ono optymizm i gotowość do działania bez obawy przed ewentualną porażką."|"Tłumaczenie tego angielskiego powiedzenia na język polski brzmi: ""Nie zaszkodzi spróbować.""

To wyrażenie jest używane, gdy ktoś zachęca do podjęcia próby lub działania, sugerując, że nawet jeśli nie przyniesie ono oczekiwanych rezultatów, to i tak nie będzie miało negatywnych konsekwencji. Jest to pozytywne podejście, które zachęca do aktywności i eksperymentowania bez obaw przed potencjalnymi niepowodzeniami."|Nie zaszkodzi spróbować.|Nie zaszkodzi spróbować.|Nie zaszkodzi spróbować.|"Oto tłumaczenie zdania ""Can't hurt to try"" na język polski:

""Nie zaszkodzi spróbować.""

To popularne powiedzenie w języku angielskim, które oznacza, że warto podjąć próbę lub wyzwanie, ponieważ nie ma nic do stracenia. Wskazuje ono na pozytywne podejście i gotowość do działania bez obawy o negatywne konsekwencje."|Nie zaszkodzi spróbować.
Out of my sight.|Zejdź mi z oczu.|"""Poza moim zasięgiem wzroku.""

To tłumaczenie odnosi się do wyrażenia ""Out of my sight"", które dosłownie oznacza, że coś lub ktoś znajduje się poza polem widzenia osoby mówiącej. W języku polskim najbliższym odpowiednikiem jest ""poza moim zasięgiem wzroku"". Można też użyć innych sformułowań, takich jak ""nie widzę"", ""nie mogę zobaczyć"" czy ""zniknął mi z oczu"", w zależności od kontekstu."|"Tłumaczenie wyrażenia ""Out of my sight"" na język polski to:

""Poza moim zasięgiem wzroku.""

To wyrażenie oznacza, że coś lub ktoś znajduje się tak daleko, że nie jest już widoczne dla osoby mówiącej. Może być używane dosłownie (np. gdy ktoś odchodzi i przestaje być widoczny) lub metaforycznie (np. w kontekście emocjonalnym, gdy ktoś czuje, że stracił kontakt z inną osobą)."|Poza moim zasięgiem wzroku.|"""Poza moim zasięgiem wzroku."""|Poza moim zasięgiem wzroku.|"Podane zdanie ""Out of my sight"" w tłumaczeniu na język polski brzmi:

""Poza moim zasięgiem wzroku.""

To wyrażenie oznacza, że coś lub ktoś znajduje się tak daleko, że nie jest widoczne dla osoby mówiącej. Może być używane w różnych kontekstach, na przykład gdy ktoś odchodzi i już go nie widzimy, lub gdy chcemy opisać sytuację, w której tracimy coś z oczu."|Poza moim zasięgiem wzroku.
Bran's son will not haggle for a crown that is his by right.|Syn Brana nie będzie targować się o koronę, która mu się należy.|"""Syn Brana nie będzie się targować o koronę, która prawnie mu się należy."""|"Tłumaczenie tego zdania na język polski brzmi:

""Syn Brana nie będzie się targować o koronę, która należy mu się z prawa.""

To zdanie pochodzi z mitologii nordyckiej i odnosi się do postaci Bragi (Brana), który był bogiem poezji, muzyki i mądrości. Jego synem był Vali, który według legendy miał przejąć władzę nad Asgardem po śmierci Odyna. Zdanie to podkreśla prawo Valiego do tronu oraz jego godność jako przyszłego władcy."|Syn Brana nie będzie się targować o koronę, która prawnie mu się należy.|"""Syn Brana nie będzie się targować o koronę, która prawnie mu się należy."""|Syn Brana nie będzie się targować o koronę, która mu się należy.|Syn Brana nie będzie się targować o koronę, która należy mu się z prawa.|Syn Brana nie będzie się targować o koronę, która mu się należy.
How about that? You came here to fumble your way through an explanation, yet instead of enjoying the show, I went and did your job for you.|No i patrz, przyszedłeś się tu tłumaczyć i jąkać, a ja zamiast się tym nacieszyć, odwaliłam za ciebie całą robotę.|"""No cóż, tak to wygląda. Przyjechałeś tu, żeby nieporadnie tłumaczyć się, a zamiast cieszyć się przedstawieniem, ja zrobiłem twoją robotę za ciebie."""|"Tłumaczenie tego zdania na język polski brzmi: ""No i co powiesz na to? Przyszedłeś tu, żeby nieporadnie przebrnąć przez wyjaśnienie, a zamiast cieszyć się przedstawieniem, ja poszedłem i zrobiłem za ciebie robotę.""

To zdanie ma dość emocjonalny wydźwięk i sugeruje frustrację mówiącego. Osoba ta czuje się wykorzystana lub niedoceniona, ponieważ wzięła na siebie odpowiedzialność za coś, co pierwotnie było zadaniem kogoś innego."|Co powiesz na to? Przyszedłeś tu, aby bezładnie przebrnąć przez wyjaśnienie, a zamiast cieszyć się przedstawieniem, ja zrobiłem twoją pracę za ciebie.|"""No cóż, przyszedłeś tu, aby nieporadnie przedstawić wyjaśnienie, a zamiast cieszyć się przedstawieniem, zrobiłem twoją pracę za ciebie."""|"""No cóż, przyszedłeś tu, żeby nieporadnie przedstawić wyjaśnienie, a zamiast cieszyć się przedstawieniem, ja zrobiłem twoją pracę za ciebie."""|"Oto tłumaczenie tego zdania na język polski:

""A co powiesz na to? Przyszedłeś tu, żeby nieporadnie przedstawić wyjaśnienie, a zamiast cieszyć się przedstawieniem, ja poszedłem i zrobiłem twoją pracę za ciebie.""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, zachowując jego ironiczny ton i strukturę."|"""No cóż, przyszedłeś tu, żeby nieporadnie przedstawić wyjaśnienie, a zamiast cieszyć się przedstawieniem, ja zrobiłem twoją pracę za ciebie."""
Trail breaks off. Need to find another clue nearby, something else to follow.|Trop się urwał. Trzeba poszukać innych śladów w pobliżu.|"""Szlak się urywa. Trzeba znaleźć inny ślad w pobliżu, coś, czym można podążać.""

To tłumaczenie oddaje sens oryginalnego zdania, zachowując jego strukturę i znaczenie w języku polskim."|"Tłumaczenie tego zdania na język polski brzmi:

""Szlak się urywa. Trzeba znaleźć inny ślad w pobliżu, coś, czym można podążać.""

To zdanie jest często używane w kontekście wędrówek lub poszukiwań przygodowych, gdy osoba traci trop lub szlak, którym się poruszała. Oznacza ono, że należy rozejrzeć się za nowymi wskazówkami lub śladami, które mogłyby pomóc w dalszym odnajdywaniu drogi."|Szlak się urywa. Trzeba znaleźć inny ślad w pobliżu, coś innego do śledzenia.|"""Szlak się urywa. Trzeba znaleźć inny ślad w pobliżu, coś, czym można podążać."""|Szlak się urywa. Trzeba znaleźć inny ślad w pobliżu, coś, czym można podążać.|Szlak się urywa. Trzeba znaleźć inny ślad w pobliżu, coś innego do śledzenia.|Szlak się urywa. Trzeba znaleźć inny ślad w pobliżu, coś innego do śledzenia.
You stay here! I'll go and--!|Nie ruszaj się stąd. Ja...|"""Zostań tutaj! Pójdę i--!""

To tłumaczenie z języka angielskiego na polski. Zauważ, że w tym zdaniu brakuje pełnego kontekstu, ponieważ nie ma informacji o tym, co dokładnie osoba zamierza zrobić po wyjściu (""I'll go and--""). W takich przypadkach tłumaczenie może być bardziej ogólne lub opierać się na domyślnym znaczeniu, jakie nadaje to zdanie w danym kontekście sytuacyjnym."|"Tłumaczenie tego zdania na język polski brzmi:

""Ty zostajesz tutaj! Ja pójdę i--!""

To jest wykrzyknienie lub rozkaz skierowany do kogoś, sugerujący, że osoba mówiąca zamierza gdzieś się udać, podczas gdy druga osoba ma pozostać w obecnym miejscu. Znak zapytania na końcu zdania może oznaczać nagły ton lub niepewność co do dalszej części wypowiedzi."|Zostań tutaj! Ja pójdę i--!|"""Zostań tutaj! Pójdę i--!"""|Ty zostań tutaj! Ja pójdę i--!|"Oto tłumaczenie podanego zdania na język polski:

""Ty zostań tutaj! Ja pójdę i...""

To zdanie wyraża rozkaz lub prośbę skierowaną do kogoś, aby pozostał w danym miejscu, podczas gdy mówiący zamierza udać się gdzieś indziej. Może być użyte w różnych kontekstach, od opiekuńczego po bardziej stanowczy, w zależności od tonu głosu i sytuacji."|Ty zostań tutaj! Ja pójdę i--!
So long.|Bywaj.|"""Tak długo.""

To tłumaczenie jest dosłowne i odnosi się do czasu trwania jakiejś czynności lub okresu. Można je użyć w różnych kontekstach, na przykład:

- ""Pracowałem nad tym projektem tak długo.""
- ""Czekałem na ciebie tak długo.""
- ""Mieszkamy tu tak długo.""

Warto zauważyć, że w języku polskim często dodaje się przysłówki określające czas, aby precyzować znaczenie, np. ""tak długo, jak to możliwe"" lub ""tak długo, jak potrzeba""."|"Tłumaczenie wyrażenia ""So long"" na język polski to po prostu ""Do widzenia"". Jest to nieformalne pożegnanie, które może być używane w mowie potocznej lub w kontekście nieoficjalnym. W bardziej formalnych sytuacjach zazwyczaj używa się innych form pożegnania, takich jak ""Żegnaj"", ""Dowidzenia"" czy ""Do zobaczenia"".

Jeśli chcesz uzyskać więcej informacji o tłumaczeniach i różnicach między językami, mogę pomóc Ci znaleźć dodatkowe materiały lub omówić szczegółowo dany temat."|Tak długo.|"""Tak długo."""|Tak długo.|"Podane zdanie ""So long"" można przetłumaczyć na język polski jako:

""Do widzenia"" lub ""Żegnaj"".

To wyrażenie jest używane w języku angielskim jako pożegnanie, często w nieformalnych sytuacjach. W zależności od kontekstu i relacji między rozmówcami, może być tłumaczone jako bardziej formalne ""do widzenia"" lub mniej formalne ""żegnaj""."|Tak długo.
