en_text,pl_text,result_one_shot,translation_one_shot,result_three_shot,translation_three_shot,chrf_translation_one_shot,bleu_translation_one_shot,bertscore_translation_one_shot,comet_translation_one_shot,chrf_translation_three_shot,bleu_translation_three_shot,bertscore_translation_three_shot,comet_translation_three_shot
"But… but I lied to Yorg. Uncle did nothin' to me. He stank, and I didn't like 'im, that's it! And now… now Yorg'll die, 'cause o' me.",Ale... Ale ja okłamałam Yorga. Wujek nic mi nie robił. Tylko śmierdział i go nie lubiłam... A teraz Yorg przez to umrze.,"Zdanie po angielsku: But… but I lied to Yorg. Uncle did nothin' to me. He stank, and I didn't like 'im, that's it! And now… now Yorg'll die, 'cause o' me.

Tłumaczenie: [Ale... ale okłamałem Yorga. Wujek nic mi nie zrobił. On śmierdział, i nie lubiłem go, ot co! A teraz... teraz Yorg umrze przeze mnie.]","Ale... ale okłamałem Yorga. Wujek nic mi nie zrobił. On śmierdział, i nie lubiłem go, ot co! A teraz... teraz Yorg umrze przeze mnie.","Oto tłumaczenie podanego zdania na język polski:

[Ale... ale skłamałem Yorgowi. Wujek nic mi nie zrobił. Śmierdział, i nie lubiłem go, to wszystko! A teraz... teraz Yorg umrze przeze mnie.]","Ale... ale skłamałem Yorgowi. Wujek nic mi nie zrobił. Śmierdział, i nie lubiłem go, to wszystko! A teraz... teraz Yorg umrze przeze mnie.",0.5925803470848908,0.1896632646081197,0.8894876837730408,0.8662356734275818,0.5409600457531717,0.14264965190603163,0.8759667873382568,0.8405786752700806
Wait here a moment. I'll fetch some torches.,"Poczekaj chwilę, przyniosę pochodnie.","Zdanie po angielsku: Wait here a moment. I'll fetch some torches.

Tłumaczenie: [Poczekaj tu chwilę. Przyniosę kilka pochodni.]",Poczekaj tu chwilę. Przyniosę kilka pochodni.,Tłumaczenie: [Poczekaj tu chwilę. Przyniosę trochę pochodni.],Poczekaj tu chwilę. Przyniosę trochę pochodni.,0.6182640562789173,0.040824829046386304,0.9113959074020386,0.9612736701965332,0.6427102366660687,0.040824829046386304,0.8926082849502563,0.9532696008682251
"Damn. I tore a hole in my dress. Wait a minute, I must mend it.","Psiakrew, rozdarłam suknię. Zaczekaj chwilę, muszę to zszyć.","Zdanie po angielsku: Damn. I tore a hole in my dress. Wait a minute, I must mend it.

Tłumaczenie: [Cholera. Rozdarłam sukienkę. Poczekaj chwilę, muszę to naprawić.]","Cholera. Rozdarłam sukienkę. Poczekaj chwilę, muszę to naprawić.","Oto tłumaczenie podanego zdania na język polski:

[Cholera. Rozdarłam sukienkę. Poczekaj chwilę, muszę to naprawić.]","Cholera. Rozdarłam sukienkę. Poczekaj chwilę, muszę to naprawić.",0.5623035318815819,0.1374708101760565,0.8697125911712646,0.8984005451202393,0.5623035318815819,0.1374708101760565,0.8697125911712646,0.8984005451202393
Your time with the Hunt - what do you remember?,Co pamiętasz z okresu w Dzikim Gonie?,"Zdanie po angielsku: Your time with the Hunt - what do you remember?

Tłumaczenie: [Twój czas z Łowami - co pamiętasz?]",Twój czas z Łowami - co pamiętasz?,Tłumaczenie: [Czas spędzony z Łowami - co pamiętasz?],Czas spędzony z Łowami - co pamiętasz?,0.30667906290076,0.033031643180138064,0.7899970412254333,0.7873599529266357,0.3296145279032715,0.033031643180138064,0.7846991419792175,0.7888202667236328
Words aren't enough. Gotta find the mark my way.,Twoje słowa nie wystarczą. Muszę sam odnaleźć naznaczonego.,"Zdanie po angielsku: Words aren't enough. Gotta find the mark my way.

Tłumaczenie: [Słowa nie wystarczą. Muszę znaleźć swój ślad.]",Słowa nie wystarczą. Muszę znaleźć swój ślad.,Tłumaczenie: [Słowa nie wystarczą. Muszę znaleźć swój sposób.],Słowa nie wystarczą. Muszę znaleźć swój sposób.,0.5050494047549562,0.1417182961428368,0.8669747710227966,0.8404762148857117,0.5029731134868748,0.1417182961428368,0.8644338846206665,0.7885519862174988
They've seated us here.,Tutaj nas posadzono.,"Zdanie po angielsku: They've seated us here.

Tłumaczenie: [Usiadli nas tutaj.]

Warto zauważyć, że to tłumaczenie jest dosłowne i może brzmieć nieco niezręcznie w codziennym użyciu. Bardziej naturalne byłoby: ""Usiedli nas tutaj"" lub ""Posadzili nas tutaj"". Jednak zgodnie z instrukcją, przedstawiłem dosłowne tłumaczenie.",Usiadli nas tutaj.,"Przetłumaczone zdanie na język polski:

[Usadzili nas tutaj.]",Usadzili nas tutaj.,0.2054268950869719,0.11362193664674995,0.7012882232666016,0.7201748490333557,0.2654095732070162,0.11362193664674995,0.693178117275238,0.8083236217498779
"Relax. Storm's died down, you've clearly got things under control.","Spokojnie, burza ucichła, macie sytuację pod kontrolą.","Zdanie po angielsku: Relax. Storm's died down, you've clearly got things under control.

Tłumaczenie: [Odwal się. Burza ustała, wyraźnie masz sytuację pod kontrolą.]

Warto zauważyć, że to tłumaczenie może być nieco dosadne i nieformalne. W bardziej formalnym kontekście mogłoby brzmieć: ""Nie martw się. Sytuacja się uspokoiła, widocznie panujesz nad wszystkim.""","Odwal się. Burza ustała, wyraźnie masz sytuację pod kontrolą.","Tłumaczenie: [Odpocznij. Burza ucichła, wyraźnie masz wszystko pod kontrolą.]","Odpocznij. Burza ucichła, wyraźnie masz wszystko pod kontrolą.",0.4882601239431638,0.11868405219520975,0.8442569375038147,0.9090631008148193,0.4848754708932333,0.06500593260343691,0.8216167688369751,0.9436642527580261
"That is true… Though few believe us. You don't either, I'm sure.",To prawda... Choć niewielu nam wierzy. I wy pewnie też nie.,"To zdanie po angielsku: ""That is true… Though few believe us. You don't either, I'm sure.""

Tłumaczenie na język polski:
[To prawda... Chociaż niewielu nam wierzy. Ty też nie, jestem pewien.]","To prawda... Chociaż niewielu nam wierzy. Ty też nie, jestem pewien.","To zdanie po angielsku: ""That is true… Though few believe us. You don't either, I'm sure.""

Tłumaczenie na język polski:
[To prawda... Chociaż niewielu nam wierzy. Ty też nie, jestem pewien.]","To prawda... Chociaż niewielu nam wierzy. Ty też nie, jestem pewien.",0.6808183692791645,0.12278260149096115,0.9096075296401978,0.9514137506484985,0.6808183692791645,0.12278260149096115,0.9096075296401978,0.9514137506484985
"Farewell, witcher. Wind fill your sails, always.","Bywaj, wiedźminie. Niechaj wiatr ci zawsze wieje w żagle.","Zdanie po angielsku: Farewell, witcher. Wind fill your sails, always.

Tłumaczenie: [Żegnaj, czarodziejko. Niech wiatr zawsze wypełnia twoje żagle.]","Żegnaj, czarodziejko. Niech wiatr zawsze wypełnia twoje żagle.","Tłumaczenie: [Żegnaj, wiedźminie. Niech wiatr wypełnia twoje żagle zawsze.]","Żegnaj, wiedźminie. Niech wiatr wypełnia twoje żagle zawsze.",0.3770631687263319,0.03226013518927287,0.8089150786399841,0.7550813555717468,0.5656927316242456,0.02915032279375143,0.8626345992088318,0.7851206660270691
Know where to go? Got any clues?,Masz jakiś trop?,"Know where to go? Got any clues?

Tłumaczenie: [Wiesz, dokąd iść?] [Masz jakieś wskazówki?]

[Wiesz, dokąd iść? Masz jakieś wskazówki?]","Wiesz, dokąd iść?",Tłumaczenie: [Wiesz dokąd iść? Masz jakiekolwiek wskazówki?],Wiesz dokąd iść? Masz jakiekolwiek wskazówki?,0.1081876094057352,0.0,0.757326066493988,0.717559814453125,0.4216930142131267,0.040824829046386304,0.7670785188674927,0.8460724949836731
Why the theatrics?,Po co ten teatr?,"Zdanie po angielsku: Why the theatrics?

Tłumaczenie: [Po co te teatralne sztuczki?]",Po co te teatralne sztuczki?,Tłumaczenie: [Po co te teatralne sztuczki?],Po co te teatralne sztuczki?,0.5074818960618779,0.11362193664674995,0.8501606583595276,0.8556604981422424,0.5074818960618779,0.11362193664674995,0.8501606583595276,0.8556604981422424
Heeey theeere!,Czee-eeść!,"Zdanie po angielsku: Heeey theeere!

Tłumaczenie: [Hej, tutaj!] (Uwaga: To jest nieformalne zawołanie lub okrzyk.)","Hej, tutaj!","Oczywiście! Oto tłumaczenie podanego zdania na język polski:

Zdanie po angielsku: Heeey theeere!
Tłumaczenie: [Hej tam!]

To zdanie jest wykrzyknieniem używanym do przyciągnięcia uwagi lub powitania kogoś z daleka. W języku polskim można je oddać jako ""Hej tam!"" lub ""Cześć tam!"".",Hej tam!,0.03333333333333343,0.0,0.7424797415733337,0.7620436549186707,0.03436426116838497,0.0,0.7512121200561523,0.8217549920082092
"Willing to leave, not willing to pay.",Wyjdę bez płacenia.,"Zdanie po angielsku: Willing to leave, not willing to pay.

Tłumaczenie: [Chętny odejść, niechętny płacić.]

Wyjaśnienie:
- ""Willing"" oznacza ""chętny"".
- ""To leave"" oznacza ""odejść"".
- ""Not willing"" oznacza ""niechętny"".
- ""To pay"" oznacza ""płacić"".

Całe zdanie można zrozumieć jako opis osoby, która jest gotowa odejść (np. z pracy), ale jednocześnie nie chce ponosić kosztów związanych z tym odejściem.","Chętny odejść, niechętny płacić.","Tłumaczenie: [Chętny do odejścia, niechętny do płacenia.]","Chętny do odejścia, niechętny do płacenia.",0.18934835293804422,0.0,0.7424127459526062,0.6449809074401855,0.431183145772929,0.040824829046386304,0.772396445274353,0.7345499992370605
No.,Nie.,"Zdanie ""No"" jest odpowiedzią przeczącą i nie ma bezpośredniego tłumaczenia jako pełne zdanie w języku polskim. W zależności od kontekstu, może być użyte jako:

- Odmowa lub sprzeciw: [Nie.]
- Potwierdzenie negacji: [Nie, to nieprawda.]
- Wyrażenie braku zgody: [Nie zgadzam się.]

Wybór odpowiedniej formy zależy od sytuacji i intencji mówiącego.",Nie.,"Podane zdanie po angielsku: ""No.""

Tłumaczenie na język polski: [Nie.]",Nie.,0.6666666666666666,0.1778279410038923,1.0,0.975537121295929,0.6666666666666666,0.1778279410038923,1.0,0.975537121295929
Look. We must search the area.,Zobacz. Trzeba się tu rozejrzeć.,"Zdanie po angielsku: Look. We must search the area.

Tłumaczenie: [Popatrz. Musimy przeszukać teren.]",Popatrz. Musimy przeszukać teren.,Tłumaczenie: [Popatrz. Musimy przeszukać teren.],Popatrz. Musimy przeszukać teren.,0.14929172226521495,0.0,0.7290573716163635,0.8130594491958618,0.14929172226521495,0.0,0.7290573716163635,0.8130594491958618
Your beard. Why'd you decide to grow it out?,Twoja broda. Skąd ten pomysł?,"Zdanie po angielsku: Your beard. Why'd you decide to grow it out?

Tłumaczenie: [Twoja broda. Dlaczego zdecydowałeś się ją zapuścić?]",Twoja broda. Dlaczego zdecydowałeś się ją zapuścić?,"Twoje tłumaczenie:

[Twoja broda. Dlaczego zdecydowałeś się ją zapuścić?]

To tłumaczenie oddaje znaczenie oryginalnego zdania w języku angielskim, uwzględniając kontekst pytania o decyzję dotyczącą długości brody.",Twoja broda. Dlaczego zdecydowałeś się ją zapuścić?,0.3992940929172814,0.06985342056580097,0.7943090796470642,0.7554609775543213,0.3992940929172814,0.06985342056580097,0.7943090796470642,0.7554609775543213
"Listen, witcher… Got us some muire d'yaeblen, you know, drowners. Real problem. The kind your silver sword could most certainly solve.","Słuchaj, wiedźminie... Mamy tu problem z Muire D’yaeble, z utopcami. Problem, który twoim srebrnym mieczem można by pewnie rozwiązać.","Zdanie po angielsku: Listen, witcher… Got us some muire d'yaeblen, you know, drowners. Real problem. The kind your silver sword could most certainly solve.

Tłumaczenie: [Posłuchaj, wiedźminie... Mamy trochę muire d'yaeblen, wiesz, topielców. Prawdziwy problem. Taki, który twoje srebrne ostrze mogłoby z pewnością rozwiązać.]","Posłuchaj, wiedźminie... Mamy trochę muire d'yaeblen, wiesz, topielców. Prawdziwy problem. Taki, który twoje srebrne ostrze mogłoby z pewnością rozwiązać.","Tłumaczenie: [Posłuchaj, wiedźminie... Załatwił nam trochę mira d'yaeblen, wiesz, topielców. Prawdziwy problem. Taki, który twój srebrny miecz mógłby z pewnością rozwiązać.]","Posłuchaj, wiedźminie... Załatwił nam trochę mira d'yaeblen, wiesz, topielców. Prawdziwy problem. Taki, który twój srebrny miecz mógłby z pewnością rozwiązać.",0.5134491829277,0.027076576267554473,0.8048497438430786,0.7375938296318054,0.48164133294796246,0.013618796864073041,0.8056302666664124,0.6576187610626221
We should get back to the wake.,Wracajmy na ucztę.,"Zdanie po angielsku: We should get back to the wake.

Tłumaczenie: [Powinniśmy wrócić na czuwanie.]",Powinniśmy wrócić na czuwanie.,Tłumaczenie: [Powinniśmy wrócić na czuwanie.],Powinniśmy wrócić na czuwanie.,0.14862034312835234,0.08034284189446518,0.8094989061355591,0.6798245310783386,0.14862034312835234,0.08034284189446518,0.8094989061355591,0.6798245310783386
"Dunno. It happened fast, and we were a few horns in…","Nie wiem. To się wydarzyło szybko, a myśmy już parę rogów osuszyli...","Zdanie po angielsku: Dunno. It happened fast, and we were a few horns in…

Tłumaczenie: [Nie wiem. To stało się szybko, a my byliśmy kilka rogów w...]

Warto zauważyć, że ""Dunno"" to potoczne skrócone zapisanie ""I don't know"", co można przetłumaczyć jako ""nie wiem"". Reszta zdania jest trudna do dokładnego przetłumaczenia ze względu na brak kontekstu i użycie kolokwializmu ""a few horns in"", który nie ma bezpośredniego odpowiednika w języku polskim. Można go interpretować jako ""byliśmy w samym środku"" lub ""byliśmy zaangażowani"", ale dokładne znaczenie zależy od kontekstu całej wypowiedzi.","Nie wiem. To stało się szybko, a my byliśmy kilka rogów w...","Tłumaczenie: [Nie wiem. To stało się szybko, i byliśmy paroma rogami w...]

Uwaga: Zdanie ""Dunno"" jest skrótem od ""Don't know"", co w języku polskim oznacza ""nie wiem"". Reszta zdania jest trudna do dokładnego przetłumaczenia ze względu na użycie idiomatycznego wyrażenia ""a few horns in"", które nie ma bezpośredniego odpowiednika w języku polskim. Może to być metafora lub żartobliwe określenie, którego znaczenie może być różne w zależności od kontekstu.","Nie wiem. To stało się szybko, i byliśmy paroma rogami w...",0.439749640858967,0.11530568323789493,0.8191572427749634,0.5022768378257751,0.38415322623922216,0.09679153739649397,0.7989692091941833,0.4866260886192322
What do you offer?,Pokaż mi swoje towary.,"Zdanie po angielsku: What do you offer?

Tłumaczenie: [Co oferujesz?]",Co oferujesz?,Tłumaczenie: [Co oferujesz?],Co oferujesz?,0.06427872011118488,0.0,0.6335371732711792,0.8059540390968323,0.06427872011118488,0.0,0.6335371732711792,0.8059540390968323
Not what I meant. He's dead.,Nie to miałem na myśli. On nie żyje.,"Zdanie po angielsku: Not what I meant. He's dead.

Tłumaczenie: [Nie to miałem na myśli. On nie żyje.]",Nie to miałem na myśli. On nie żyje.,Tłumaczenie: [Nie to miałem na myśli. On nie żyje.],Nie to miałem na myśli. On nie żyje.,1.0,1.0,1.0,0.9879048466682434,1.0,1.0,1.0,0.9879048466682434
And my son?! Does he?!,A mój syn?! Zasłużył?,"Zdanie po angielsku: And my son?! Does he?!

Tłumaczenie: [A co z moim synem?! Czy on?!]

W tym przypadku trudno jest dokładnie określić, o co pyta osoba mówiąca, ponieważ zdanie jest niepełne i zawiera wykrzykniki oraz znaki zapytania. Pełne tłumaczenie mogłoby brzmieć: ""A co z moim synem? Czy on też...?"" lub ""Czy mój syn również...?"", ale bez kontekstu trudno jest udzielić precyzyjnej odpowiedzi.",A co z moim synem?! Czy on?!,Tłumaczenie: [A co z moim synem?! Czy on?!],A co z moim synem?! Czy on?!,0.14016111862767808,0.033031643180138064,0.804785430431366,0.6525962352752686,0.14016111862767808,0.033031643180138064,0.804785430431366,0.6525962352752686
"The haunted house, you mean? It's hardly cozy, but I wager you've slept in worse conditions.","Znaczy w nawiedzonym domu? Przyjemnie to tam nie jest, ale chyba nocowałeś już w gorszych warunkach...","Zdanie po angielsku: The haunted house, you mean? It's hardly cozy, but I wager you've slept in worse conditions.

Tłumaczenie: [Dom strachów, tak?] Jest raczej nieprzytulny, ale założę się, że spałeś w gorszych warunkach.

[Dom strachów, tak? Jest raczej nieprzytulny, ale założę się, że spałeś w gorszych warunkach.]","Dom strachów, tak?","Tłumaczenie: [Dom strachów? To raczej niezbyt przytulne miejsce, ale pewnie spałeś już w gorszych warunkach.]","Dom strachów? To raczej niezbyt przytulne miejsce, ale pewnie spałeś już w gorszych warunkach.",0.04190455840028574,0.0,0.6456088423728943,0.5402411222457886,0.41371723851529046,0.06585201949844262,0.776320219039917,0.866075336933136
"Told ye, he's a witcher, a cunning man. He knows these things!","Mówiłem ci, że to wiedźmin. Czarownik. Wie takie rzeczy.","Zdanie po angielsku: Told ye, he's a witcher, a cunning man. He knows these things!

Tłumaczenie: [Powiedziałem ci, on jest czarodziejem, sprytnym człowiekiem. On to wie!]

[Wiedźmin, mistrz sztuczek. Zna się na rzeczy!]","Powiedziałem ci, on jest czarodziejem, sprytnym człowiekiem. On to wie!","Tłumaczenie: [Powiedziałem ci, on jest wiedźminem, sprytnym człowiekiem. On się na tym zna!]

Warto zauważyć, że to zdanie zawiera elementy gwary lub stylizacji językowej charakterystycznej dla serii ""Wiedźmin"" Andrzeja Sapkowskiego, co może wpływać na jego dosłowność w porównaniu do standardowego języka polskiego.","Powiedziałem ci, on jest wiedźminem, sprytnym człowiekiem. On się na tym zna!",0.2792655827650684,0.025098621243978974,0.758806049823761,0.867048978805542,0.30965910867686186,0.017033186037639283,0.7732151746749878,0.8410959839820862
"Tell me, lads, where you sailin' this time?","Powiedzcie no, chłopcy, gdzie tym razem płyniecie?","Zdanie po angielsku: Tell me, lads, where you sailin' this time?

Tłumaczenie: [Powiedzcie mi, chłopaki, dokąd płyniecie tym razem?]","Powiedzcie mi, chłopaki, dokąd płyniecie tym razem?","Tłumaczenie: [Powiedzcie mi, chłopaki, dokąd tym razem płyniecie?]","Powiedzcie mi, chłopaki, dokąd tym razem płyniecie?",0.602686955959736,0.039281465090051315,0.9229255318641663,0.9421663880348206,0.6481421865628405,0.17567205239427922,0.9387104511260986,0.9461118578910828
