en_text,pl_text,default,no_details,translation_extraction_llm,translation_extraction_brackets,chrf_default,bleu_default,bertscore_default,comet_default,chrf_no_details,bleu_no_details,bertscore_no_details,comet_no_details,chrf_translation_extraction_llm,bleu_translation_extraction_llm,bertscore_translation_extraction_llm,comet_translation_extraction_llm,chrf_translation_extraction_brackets,bleu_translation_extraction_brackets,bertscore_translation_extraction_brackets,comet_translation_extraction_brackets
Wait here a moment. I'll fetch some torches.,"Poczekaj chwilę, przyniosę pochodnie.","Tłumaczenie tego zdania na język polski brzmi:

""Poczekaj tu chwilę. Przyniosę pochodnie.""

To zdanie jest dosyć proste i składa się z dwóch części:

1. ""Poczekaj tu chwilę"" - to prośba do rozmówcy, aby przez krótki czas pozostał w miejscu.
2. ""Przyniosę pochodnie"" - informacja, że mówiący zamierza przynieść pochodnie (lub inne źródło światła).

Warto zauważyć, że w języku polskim użycie słowa ""pochodnie"" może być nieco archaiczne lub stylizowane na dawny język. W codziennym użyciu częściej powiedzielibyśmy ""przyniosę latarki"" lub ""przyniosę lampy"". Jednak w kontekście historycznym lub literackim ""pochodnie"" mogą być odpowiednim wyborem.",Poczekaj chwilę. Przyniosę kilka pochodni.,Poczekaj tu chwilę. Przyniosę pochodnie.,Poczekaj chwilę. Przyniosę jakieś pochodnie.,0.30766793364581546,0.0,0.6554099917411804,0.6605942249298096,0.703564319779849,0.05372849659117709,0.9250287413597107,0.9723784327507019,0.7663738050505181,0.06389431042462725,0.9387239813804626,0.9696509838104248,0.7568773230877722,0.06389431042462725,0.9044434428215027,0.9644964933395386
"Damn. I tore a hole in my dress. Wait a minute, I must mend it.","Psiakrew, rozdarłam suknię. Zaczekaj chwilę, muszę to zszyć.","Och! Rozdarłam sukienkę. Poczekaj chwilę, muszę ją zaszyć.","Cholera. Rozdarłam sukienkę. Poczekaj chwilę, muszę ją załatać.","Och! Rozdarłam sukienkę. Poczekaj chwilę, muszę ją zaszyć.","Cholera. Rozdarłam dziurę w sukience. Poczekaj chwilę, muszę ją naprawić.",0.5587653829107952,0.05873949094699214,0.8657760620117188,0.8997071981430054,0.5239888968802761,0.05873949094699214,0.852644145488739,0.8709909319877625,0.5587653829107952,0.05873949094699214,0.8657760620117188,0.8997071981430054,0.4763771225843538,0.0446323613785333,0.8312010169029236,0.8623576164245605
Your time with the Hunt - what do you remember?,Co pamiętasz z okresu w Dzikim Gonie?,"Tłumaczenie na polski:

""Twoje wspomnienia z Polowaniem - co pamiętasz?""

To tłumaczenie oddaje sens oryginalnego zdania, jednocześnie dostosowując je do bardziej naturalnego brzmienia w języku polskim. Warto zauważyć, że w języku polskim często używamy formy ""co pamiętasz"" zamiast bezpośredniego ""co"", aby podkreślić osobisty charakter pytania i skupić się na subiektywnych wspomnieniach rozmówcy.",Twoje wspomnienia z czasu spędzonego z Łowami:,Twoje wspomnienia z Polowaniem - co pamiętasz?,Czas spędzony z Łowami - co pamiętasz?,0.2076548257293064,0.004188635776841715,0.6428413391113281,0.5497521758079529,0.16924074681603685,0.033031643180138064,0.6813341975212097,0.6974669694900513,0.3368559060924688,0.033031643180138064,0.7741339802742004,0.7888655066490173,0.3296145279032715,0.033031643180138064,0.7846991419792175,0.7888202667236328
Words aren't enough. Gotta find the mark my way.,Twoje słowa nie wystarczą. Muszę sam odnaleźć naznaczonego.,"Słowa nie wystarczą. Muszę znaleźć swój ślad.

To tłumaczenie oddaje ogólne znaczenie oryginalnego zdania, ale należy pamiętać, że w języku polskim może ono brzmieć nieco inaczej niż w kontekście, w jakim zostało użyte. W zależności od sytuacji i intencji mówiącego, mogłyby być również inne warianty tłumaczenia.",Słowa nie wystarczą. Muszę znaleźć swój ślad.,Słowa nie wystarczą. Muszę znaleźć swój ślad.,Słowa nie wystarczą. Muszę znaleźć swój ślad.,0.4330227608763402,0.019784038259398888,0.6883311867713928,0.6478636264801025,0.5050494047549562,0.1417182961428368,0.8669747710227966,0.8404762148857117,0.5050494047549562,0.1417182961428368,0.8669747710227966,0.8404762148857117,0.5050494047549562,0.1417182961428368,0.8669747710227966,0.8404762148857117
They've seated us here.,Tutaj nas posadzono.,"Tłumaczenie tego zdania na język polski brzmi:

""Posadzili nas tutaj.""

To zdanie może być użyte w różnych kontekstach, na przykład gdy ktoś opisuje sytuację, w której został posadzony w określonym miejscu przez inną osobę lub grupę ludzi. Może to dotyczyć siedzenia w restauracji, teatrze, szkole czy na jakimkolwiek innym wydarzeniu, gdzie ludzie są przypisywani do konkretnych miejsc.",Usiadli nas tutaj.,Posadzili nas tutaj.,Usiadli nas tutaj.,0.18233878012385066,0.0032047574588556275,0.5992807149887085,0.6336408257484436,0.2054268950869719,0.11362193664674995,0.7012882232666016,0.7201746702194214,0.31634375972611267,0.11362193664674995,0.7542137503623962,0.8666966557502747,0.2054268950869719,0.11362193664674995,0.7012882232666016,0.7201748490333557
"Relax. Storm's died down, you've clearly got things under control.","Spokojnie, burza ucichła, macie sytuację pod kontrolą.","Oto tłumaczenie na język polski:

""Spokojnie. Burza ucichła, wyraźnie masz wszystko pod kontrolą.""

To zdanie jest próbą uspokojenia kogoś i zapewnienia go, że sytuacja została opanowana po okresie trudności lub zamieszania.","Odpręż się. Burza ucichła, jasne jest, że masz wszystko pod kontrolą.","Spokojnie. Burza ucichła, wyraźnie masz wszystko pod kontrolą.","Uspokój się. Burza ustała, wyraźnie masz sytuację pod kontrolą.",0.5524818990645074,0.007173775053353474,0.7501160502433777,0.8448757529258728,0.4736820921173334,0.04411629359322707,0.8005661368370056,0.9325770735740662,0.5829615331793537,0.06500593260343691,0.8571329116821289,0.9674087166786194,0.5104090786548942,0.11868405219520975,0.8394812941551208,0.9603843688964844
"That is true… Though few believe us. You don't either, I'm sure.",To prawda... Choć niewielu nam wierzy. I wy pewnie też nie.,"To prawda... Choć niewielu nam wierzy. Ty też nie, jestem pewien.","To prawda... Chociaż niewielu nam wierzy. Ty też nie, jestem pewien.",To prawda...,"To prawda... Chociaż niewielu nam wierzy. Ty też nie, jestem pewien.",0.7608552861245532,0.47987820666906633,0.9151696562767029,0.9554276466369629,0.6808183692791645,0.12278260149096115,0.9096075296401978,0.9514137506484985,0.19777843546057094,0.0035129731579771513,0.7992346286773682,0.6905146241188049,0.6808183692791645,0.12278260149096115,0.9096075296401978,0.9514137506484985
"Farewell, witcher. Wind fill your sails, always.","Bywaj, wiedźminie. Niechaj wiatr ci zawsze wieje w żagle.","Tłumaczenie tego zdania na język polski brzmi:

""Żegnaj, wiedźminie. Niech wiatr napełnia twoje żagle zawsze.""

To zdanie jest często używane jako pożegnanie dla Geralta z Rivii, głównego bohatera serii książek ""Wiedźmin"" autorstwa Andrzeja Sapkowskiego oraz opartych na nich gier komputerowych i serialu Netflixa. Zdanie to wyraża szacunek i sympatię do postaci, a także nadzieję na jej dalsze przygody. W kontekście fabularnym, Geralt często podróżuje statkiem, stąd odniesienie do żagli i wiatru.","Żegnaj, wiedźminie. Niech wiatr wypełnia twoje żagle zawsze.","Żegnaj, wiedźminie. Niech wiatr napełnia twoje żagle zawsze.","Żegnaj, czarodzieju. Niech wiatr wypełnia twoje żagle zawsze.",0.34731055300230934,0.003043188827799241,0.6551592946052551,0.6036909818649292,0.5656927316242456,0.02915032279375143,0.8626345992088318,0.7851206660270691,0.5589450932976598,0.02915032279375143,0.8685690760612488,0.787494957447052,0.34540909443424517,0.024512401940754224,0.7920350432395935,0.7493337392807007
Know where to go? Got any clues?,Masz jakiś trop?,"Tłumaczenie tego zdania na język polski brzmi:

""Dokąd iść? Masz jakieś wskazówki?""

To pytanie może być używane w różnych kontekstach, takich jak poszukiwanie drogi, rozwiązywanie zagadki lub szukanie informacji. Oto kilka przykładów, kiedy można je zastosować:

1. W podróży: ""Dokąd iść? Masz jakieś wskazówki?"" - Kiedy ktoś pyta o drogę do określonego miejsca.

2. W grze: ""Dokąd iść? Masz jakieś wskazówki?"" - Gdy gracz potrzebuje pomocy w znalezieniu ukrytego przedmiotu lub przejścia.

3. W detektywie: ""Dokąd iść? Masz jakieś wskazówki?"" - Kiedy detektyw próbuje odnaleźć trop w śledztwie.

4. W nauce: ""Dokąd iść? Masz jakieś wskazówki?"" - Gdy student lub badacz potrzebuje porady dotyczącej dalszej pracy nad projektem.

5. W codziennym życiu: ""Dokąd iść? Masz jakieś wskazówki?"" - Kiedy ktoś jest niepewny co do swoich decyzji lub planów.

To uniwersalne pytanie, które może być używane w wielu sytuacjach, gdy ktoś potrzebuje pomocy lub wskazówek w podejmowaniu działań.",Dokąd się udać? Masz jakieś wskazówki?,Dokąd iść? Masz jakieś wskazówki?,Wiesz dokąd iść? Masz jakiekolwiek wskazówki?,0.08188967201616044,0.0012222212458547163,0.515022337436676,0.6591379642486572,0.43203965735877786,0.040824829046386304,0.7982109189033508,0.8131896257400513,0.45656439573352087,0.05372849659117709,0.8013252019882202,0.8346191048622131,0.4216930142131267,0.040824829046386304,0.7670785188674927,0.8460728526115417
Why the theatrics?,Po co ten teatr?,"Dlaczego teatrzyk?

To pytanie sugeruje, że ktoś może się zastanawiać nad celowością lub sensownością jakiejś sytuacji, która wydaje się być przesadzona, nienaturalna lub niepotrzebnie dramatyczna. Możliwe konteksty, w których to pytanie mogłoby być użyte, obejmują:

1. Krytyka czyjegoś zachowania jako zbyt teatralnego lub przesadzonego.
2. Zwrócenie uwagi na absurdalność lub nierealistyczność danej sytuacji.
3. Wyrażenie zdziwienia lub frustracji z powodu braku autentyczności w interakcji międzyludzkiej.
4. Pytanie o przyczynę, dla której ktoś postępuje w sposób, który wydaje się bardziej odpowiedni dla sceny teatralnej niż rzeczywistości.

W zależności od kontekstu, odpowiedź na to pytanie mogłaby dotyczyć intencji osoby, która zachowuje się w ten sposób, lub ogólnych refleksji na temat ludzkiego zachowania i jego motywacji.",Dlaczego teatrzyk?,"Dlaczego teatrzyk?

To pytanie sugeruje, że ktoś może się zastanawiać nad celowością lub sensownością jakiejś sytuacji, która wydaje się być przesadzona, nienaturalna lub niepotrzebnie dramatyczna. Możliwe konteksty, w których to pytanie mogłoby być użyte, obejmują:

1. Krytyka czyjegoś zachowania jako zbyt teatralnego lub przesadzonego.
2. Zwrócenie uwagi na absurdalność lub nierealistyczność danej sytuacji.
3. Wyrażenie zdziwienia lub frustracji z powodu braku autentyczności w interakcji międzyludzkiej.
4. Pytanie o przyczynę, dla której ktoś postępuje w sposób, który wydaje się bardziej odpowiedni dla sceny teatralnej niż rzeczywistości.

W zależności od kontekstu, odpowiedź na to pytanie mogłaby dotyczyć intencji osoby, która zachowuje się w ten sposób, lub ogólnych refleksji na temat ludzkiego zachowania i jego motywacji.",Po co te teatralne sztuczki?,0.06434172293769219,0.0015949496127070923,0.5480124950408936,0.5423753261566162,0.28740591025165696,0.0,0.833623468875885,0.850921094417572,0.06434172293769219,0.0015949496127070923,0.5480124950408936,0.5423753261566162,0.5074818960618779,0.11362193664674995,0.8501606583595276,0.8556604981422424
Heeey theeere!,Czee-eeść!,"Oto tłumaczenie na język polski:

""Heeey theeere!""

W języku polskim można to przetłumaczyć jako:

""Hej, tutaj!""

To jest wykrzyknienie używane do przyciągnięcia uwagi lub zwrócenia się do kogoś. W języku angielskim ""hey there"" oznacza ""cześć tam"", a w języku polskim odpowiednikiem jest ""hej, tutaj"".",Cześć tam!,"Hej, tutaj!",Cześć tam!,0.06885382264469057,0.0,0.5552030801773071,0.5372186303138733,0.21811056087830374,0.0,0.792758584022522,0.80994713306427,0.03333333333333343,0.0,0.7424797415733337,0.7620442509651184,0.21811056087830374,0.0,0.792758584022522,0.80994713306427
"Willing to leave, not willing to pay.",Wyjdę bez płacenia.,"Tłumaczenie tego angielskiego powiedzenia na język polski brzmi: ""Chętni do wyjazdu, niechętni do płacenia.""

To powiedzenie odnosi się do sytuacji, w której ludzie są skłonni opuścić swoje obecne miejsce zamieszkania lub pracę, ale jednocześnie nie chcą ponosić dodatkowych kosztów związanych z przeprowadzką lub zmianą pracy. Może być używane w kontekście dyskusji o migracji, zmianie miejsca pracy czy innych decyzjach życiowych, gdzie istnieje napięcie między chęcią zmiany a niechęcią do ponoszenia związanych z tym wydatków.","Chętni do odejścia, niechętni do płacenia.","Chętni do wyjazdu, niechętni do płacenia.","Chętny do wyjazdu, niechętny do płacenia.",0.14082698774635452,0.0,0.6224151849746704,0.6035881042480469,0.42241121594836767,0.040824829046386304,0.7824802994728088,0.6744865775108337,0.45189066961824814,0.040824829046386304,0.7899467349052429,0.685802161693573,0.45189066961824814,0.040824829046386304,0.7780542373657227,0.6889864206314087
No.,Nie.,"Numer ""No."" w języku polskim to po prostu ""Nie"". Jest to odpowiedź przecząca, która może być używana zarówno jako samodzielne słowo, jak i część zdania. Na przykład:

- ""No"" (jako samodzielna odpowiedź)
- ""Nie, nie mogę tego zrobić""
- ""Czy mogę wejść? - Nie.""

Warto pamiętać, że w języku polskim istnieje również forma ""Nie ma"", która jest tłumaczeniem angielskiego ""There is no"" lub ""No there is"". Na przykład:

- ""No there is no such thing as a free lunch."" (W języku polskim: ""Nie ma czegoś takiego jak darmowy obiad."")

Jeśli masz dodatkowe pytania dotyczące tłumaczenia lub innych kwestii językowych, chętnie pomogę!",Nie.,"Numer No. w języku polskim to po prostu Nie.

Jest to odpowiedź przecząca, która może być używana zarówno jako samodzielne słowo, jak i część zdania.

Na przykład:
- No (jako samodzielna odpowiedź)
- Nie, nie mogę tego zrobić
- Czy mogę wejść? - Nie.

Warto pamiętać, że w języku polskim istnieje również forma Nie ma, która jest tłumaczeniem angielskiego There is no lub No there is. Na przykład:
- No there is no such thing as a free lunch. (W języku polskim: Nie ma czegoś takiego jak darmowy obiad.)",Ona jest bardzo piękna.,0.03064772964579328,0.0,0.5017073750495911,0.5279825925827026,0.6666666666666666,0.1778279410038923,1.0,0.975537121295929,0.038071880318223235,0.002032485258365847,0.5171084403991699,0.5081379413604736,0.0892857142857144,0.0,0.6579420566558838,0.6406534910202026
Look. We must search the area.,Zobacz. Trzeba się tu rozejrzeć.,"Tłumaczenie tego zdania na język polski brzmi:

""Popatrz. Musimy przeszukać teren.""

To zdanie jest dość dosłowne i może być użyte w różnych kontekstach, na przykład gdy ktoś zwraca uwagę na coś ważnego lub gdy grupa ludzi planuje poszukiwania czegoś w określonym obszarze.",Popatrz. Musimy przeszukać teren.,Popatrz. Musimy przeszukać teren.,Popatrz. Musimy przeszukać teren.,0.15008746147539317,0.0,0.6170175671577454,0.6286349892616272,0.14929172226521495,0.0,0.7290573716163635,0.8130595088005066,0.14929172226521495,0.0,0.7290573716163635,0.81305992603302,0.14929172226521495,0.0,0.7290573716163635,0.8130595088005066
Your beard. Why'd you decide to grow it out?,Twoja broda. Skąd ten pomysł?,"Twoja broda. Dlaczego zdecydowałeś się ją zapuścić?

To pytanie może być częścią rozmowy lub wywiadu, w którym ktoś pyta o powody, dla których dana osoba postanowiła zapuścić brodę. Odpowiedź na to pytanie może obejmować różne aspekty, takie jak moda, styl osobisty, preferencje estetyczne, czy nawet praktyczne korzyści (np. ochrona skóry przed zimnem). Warto zauważyć, że brody mogą mieć również znaczenie symboliczne lub kulturowe w niektórych społecznościach.",Twoja broda. Dlaczego zdecydowałeś się ją zapuścić?,Dlaczego zdecydowałeś się zapuścić brodę?,Twoja broda. Dlaczego zdecydowałeś się ją zapuścić?,0.18740284586932496,0.005831268581851596,0.6379982829093933,0.6710690259933472,0.3992940929172814,0.06985342056580097,0.7943090796470642,0.7554609775543213,0.14258045305390307,0.0,0.7225390076637268,0.6857973337173462,0.3992940929172814,0.06985342056580097,0.7943090796470642,0.7554609775543213
